setting,source_count,lambda_reward,condition,seed,method,calibration_budget,calibration_replicate,selected_rank,do_mae,do_rmse,signed_bias,top_set_disagreement,strict_flip,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution
M2_diverse,2,0.05,confounded,1,MSCSC_correct_source,16,1,0,0.049570243194585105,0.05838294771818119,-0.03687798475880828,0.06493506493506493,0.06493506493506493,0.00023240644453897879,0.00023240644453897879,0.0035790592459002736,0.0,0.012785322566512658,0.7144515744553789
M2_diverse,2,0.05,confounded,1,MSCSC_correct_source,64,1,0,0.0376672090695467,0.04703538462428909,-0.015238074440001486,0.3246753246753247,0.3246753246753247,0.0015149170500213746,0.0015149170500213746,0.004665944514065834,0.004869858274672459,0.014169029059608373,0.12146761725858325
M2_diverse,2,0.05,confounded,1,MSCSC_correct_source,16,2,0,0.047136551934450224,0.06196987204209312,0.0283830752406577,0.987012987012987,0.987012987012987,0.0030112639244249213,0.0030112639244249213,0.0030508858181673543,0.006269755787305798,0.0072405946980955704,0.031227318407775474
M2_diverse,2,0.05,confounded,1,MSCSC_correct_source,64,2,0,0.03744111069319644,0.04887116252626158,0.010089641297821505,0.987012987012987,0.987012987012987,0.003098250042236694,0.003098250042236694,0.0031390164901608612,0.006269755787305798,0.013315073235235175,0.055813128918475334
M2_diverse,2,0.05,confounded,1,MSCSC_correct_source,16,3,0,0.035851877906882976,0.04611834487111003,-0.0027589747871896416,0.8571428571428571,0.8571428571428571,0.005412250527696436,0.005412250527696436,0.006314292282312509,0.012813102826615986,0.014561894727489477,0.034942121576532634
M2_diverse,2,0.05,confounded,1,MSCSC_correct_source,64,3,0,0.04728097742010349,0.056325443837725704,-0.03281289727387324,0.37662337662337664,0.37662337662337664,0.0011387791687534898,0.0011387791687534898,0.0030236550342765075,0.0033556168318220653,0.007044185483968679,0.08033421305323578
M2_diverse,2,0.05,confounded,1,MSCSC_correct_source,16,4,0,0.0410130618992807,0.05160876348965734,-0.0033171285754384134,0.8701298701298701,0.8701298701298701,0.005465874460283467,0.005465874460283467,0.00628167661853473,0.012813102826615986,0.014561894727489477,0.03459931568417582
M2_diverse,2,0.05,confounded,1,MSCSC_correct_source,64,4,0,0.035660796782666884,0.045926869321687255,-0.006699761283746933,0.12987012987012986,0.12987012987012986,0.0005399702278673801,0.0005399702278673801,0.004157770754578826,0.0006450926631869541,0.012785322566512658,0.3075042690228308
M2_diverse,2,0.05,confounded,1,MSCSC_source_shuffle,16,0,0,0.03703866527308365,0.04823809927282329,0.0027721764077474832,0.987012987012987,0.987012987012987,0.0030112639244249213,0.0030112639244249213,0.0030508858181673543,0.006269755787305798,0.0072405946980955704,0.031227318407775474
M2_diverse,2,0.05,confounded,1,MSCSC_source_shuffle,64,0,0,0.04081027719893043,0.05171845927851925,-0.01212563901311068,0.987012987012987,0.987012987012987,0.003098250042236694,0.003098250042236694,0.0031390164901608612,0.006269755787305798,0.013315073235235175,0.055813128918475334
M2_diverse,2,0.05,confounded,1,MSCSC_source_shuffle,16,1,0,0.04952492733982035,0.05843635078473821,-0.03696211827168217,0.06493506493506493,0.06493506493506493,0.00023240644453897879,0.00023240644453897879,0.0035790592459002736,0.0,0.012785322566512658,0.7144515744553789
M2_diverse,2,0.05,confounded,1,MSCSC_source_shuffle,64,1,0,0.03792525211088203,0.04747669392929197,-0.016704471695187587,0.3116883116883117,0.3116883116883117,0.0014227595246334276,0.0014227595246334276,0.004564686808198913,0.0043270971150381225,0.014169029059608373,0.12933553508131262
M2_diverse,2,0.05,confounded,1,MSCSC_source_shuffle,16,2,0,0.04562685355242701,0.05997367775311502,0.025108538213345393,0.987012987012987,0.987012987012987,0.0030112639244249213,0.0030112639244249213,0.0030508858181673543,0.006269755787305798,0.0072405946980955704,0.031227318407775474
M2_diverse,2,0.05,confounded,1,MSCSC_source_shuffle,64,2,0,0.037169459729878555,0.048583435162684124,0.008733886777179607,0.987012987012987,0.987012987012987,0.003098250042236694,0.003098250042236694,0.0031390164901608612,0.006269755787305798,0.013315073235235175,0.055813128918475334
M2_diverse,2,0.05,confounded,1,MSCSC_source_shuffle,16,3,0,0.0361793589453518,0.04643616390663016,-0.004783467309700432,0.8701298701298701,0.8701298701298701,0.005465874460283467,0.005465874460283467,0.00628167661853473,0.012813102826615986,0.014561894727489477,0.03459931568417582
M2_diverse,2,0.05,confounded,1,MSCSC_source_shuffle,64,3,0,0.04788956611848862,0.05697638941240796,-0.034219735297346614,0.38961038961038963,0.38961038961038963,0.001167839628385964,0.001167839628385964,0.0029974550461906407,0.0033556168318220653,0.007044185483968679,0.07833518073852777
M2_diverse,2,0.05,confounded,1,MSCSC_source_shuffle,16,4,0,0.04102762447083799,0.05139806802078793,-0.005425494104981599,0.8701298701298701,0.8701298701298701,0.005465874460283467,0.005465874460283467,0.00628167661853473,0.012813102826615986,0.014561894727489477,0.03459931568417582
M2_diverse,2,0.05,confounded,1,MSCSC_source_shuffle,64,4,0,0.03591326312849861,0.046064779415548616,-0.008339909432827272,0.12987012987012986,0.12987012987012986,0.00037466021957603695,0.00037466021957603695,0.002884883690735485,0.00043193120216296154,0.00638696457759691,0.22139417953340745
M2_diverse,2,0.05,confounded,2,pooled_rank0,16,0,0,0.041391294886150364,0.057489459652006566,0.014244280013802263,0.5324675324675324,0.5324675324675324,0.0015369374230117788,0.0015369374230117788,0.0028864434529733405,0.004173454381362266,0.006574485778932271,0.055553941829726165
M2_diverse,2,0.05,confounded,2,pooled_rank0,64,0,0,0.03358423700941745,0.052209941252900335,-0.011865017402796631,0.4025974025974026,0.4025974025974026,0.001297407061123149,0.001297407061123149,0.003222591732467177,0.004629580109855618,0.012854773216770976,0.12867596586593963
M2_diverse,2,0.05,confounded,2,pooled_rank0,16,1,0,0.0449029835475879,0.060801673455446556,-0.03101036639343092,0.11688311688311688,0.11688311688311688,0.0005147331907272899,0.0005147331907272899,0.004403828409555703,0.0003297307632785842,0.011505416024836235,0.2902882309268066
M2_diverse,2,0.05,confounded,2,pooled_rank0,64,1,0,0.03302745852638582,0.05193154643927858,-0.009474474557091347,0.19480519480519481,0.19480519480519481,0.0007283271571850065,0.0007283271571850065,0.0037387460735497,0.0027460009664639373,0.011505416024836235,0.2051564133802857
M2_diverse,2,0.05,confounded,2,pooled_rank0,16,2,0,0.0384239008929039,0.055408119436452186,0.0024716825154384283,0.987012987012987,0.987012987012987,0.0030112639244249213,0.0030112639244249213,0.0030508858181673543,0.006269755787305798,0.0072405946980955704,0.031227318407775474
M2_diverse,2,0.05,confounded,2,pooled_rank0,64,2,0,0.030946849872906905,0.05084793975346616,0.001057395287521566,0.2727272727272727,0.2727272727272727,0.0010062742834533196,0.0010062742834533196,0.003689672372662172,0.0034227022723551524,0.012854773216770976,0.16590417687947984
M2_diverse,2,0.05,confounded,2,pooled_rank0,16,3,0,0.03315841925408937,0.05214943661621718,-0.005788348363476327,0.14285714285714285,0.14285714285714285,0.0007082497502378934,0.0007082497502378934,0.004957748251665253,0.0022942916728532704,0.012854773216770976,0.23571502376843245
M2_diverse,2,0.05,confounded,2,pooled_rank0,64,3,0,0.03520944218925705,0.05356225943028363,-0.013486416837754676,0.1038961038961039,0.1038961038961039,0.00029006538626729473,0.00029006538626729473,0.0027918793428227118,2.458017226203459e-07,0.011505416024836235,0.5151286379197425
M2_diverse,2,0.05,confounded,2,pooled_rank0,16,4,0,0.05160129661376323,0.06943371058241116,-0.03727128861344918,0.5454545454545454,0.5454545454545454,0.0015661907341588662,0.0015661907341588662,0.002871349679291255,0.004173454381362266,0.006574485778932271,0.0545163052824349
M2_diverse,2,0.05,confounded,2,pooled_rank0,64,4,0,0.0326628048479249,0.05203257506770491,-0.004534315250021502,0.2077922077922078,0.2077922077922078,0.0006038874426312959,0.0006038874426312959,0.0029062083176631115,0.002505119444548232,0.011505416024836235,0.24743185035355117
M2_diverse,2,0.05,confounded,2,MSCSC_correct_source,16,0,0,0.04149739621431414,0.05715260520112722,0.013345262657799499,0.4675324675324675,0.4675324675324675,0.0012848798828488618,0.0012848798828488618,0.0027482153049822877,0.0029661759476802274,0.006574485778932271,0.06645207332891914
M2_diverse,2,0.05,confounded,2,MSCSC_correct_source,64,0,0,0.03315666586474598,0.05125601830893662,-0.011823705621324778,0.2987012987012987,0.2987012987012987,0.0009825051408102784,0.0009825051408102784,0.0032892563409735406,0.0046546422614163465,0.006574485778932271,0.08690329306929605
M2_diverse,2,0.05,confounded,2,MSCSC_correct_source,16,1,0,0.045688163355696226,0.0598783411580056,-0.03118220178498338,0.24675324675324675,0.24675324675324675,0.0012097601445085254,0.0012097601445085254,0.0049027121645871825,0.0050927729829059135,0.013401369475007474,0.1438663359887659
M2_diverse,2,0.05,confounded,2,MSCSC_correct_source,64,1,0,0.033465520931299675,0.0515155307517855,-0.011699777931762984,0.11688311688311688,0.11688311688311688,0.0004490818560167378,0.0004490818560167378,0.0038421447681432014,0.0003783157666715595,0.011505416024836235,0.33272550501342546
M2_diverse,2,0.05,confounded,2,MSCSC_correct_source,16,2,0,0.039720354692034165,0.05564570409554211,0.0014383825174949525,0.987012987012987,0.987012987012987,0.0030112639244249213,0.0030112639244249213,0.0030508858181673543,0.006269755787305798,0.0072405946980955704,0.031227318407775474
M2_diverse,2,0.05,confounded,2,MSCSC_correct_source,64,2,0,0.030145102412959226,0.04986254585548432,0.001660054668490707,0.5454545454545454,0.5454545454545454,0.0017693355144893432,0.0017693355144893432,0.0032437817765637957,0.005543218414395224,0.0072405946980955704,0.05314633465942952
M2_diverse,2,0.05,confounded,2,MSCSC_correct_source,16,3,0,0.03273964342478907,0.05125571381557916,-0.004807260382971951,0.09090909090909091,0.09090909090909091,0.00040313157967478396,0.00040313157967478396,0.004434447376422623,0.0,0.011505416024836235,0.37065066313107264
M2_diverse,2,0.05,confounded,2,MSCSC_correct_source,64,3,0,0.035568843701569736,0.053007124740609986,-0.014518658676933695,0.09090909090909091,0.09090909090909091,0.00031361931772294556,0.00031361931772294556,0.003449812494952401,0.0,0.011505416024836235,0.4764406364391607
M2_diverse,2,0.05,confounded,2,MSCSC_correct_source,16,4,1,0.07463046529228265,0.10444446795212857,-0.020917252558580516,0.5454545454545454,0.5454545454545454,0.0018302655496001156,0.0018302655496001156,0.003355486840933545,0.006194578235403725,0.0072405946980955704,0.05137707880608333
M2_diverse,2,0.05,confounded,2,MSCSC_correct_source,64,4,0,0.032192238441706524,0.0511954219661407,-0.004387735301166851,0.2727272727272727,0.2727272727272727,0.0007289591450412504,0.0007289591450412504,0.002672850198484585,0.002559265796678112,0.006574485778932271,0.11712992802785117
M2_diverse,2,0.05,confounded,2,MSCSC_source_shuffle,16,0,0,0.041107883083462554,0.056825992852935506,0.012844745202097059,0.5194805194805194,0.5194805194805194,0.0013919870643247887,0.0013919870643247887,0.002679575098825218,0.0029661759476802274,0.006574485778932271,0.06133888337198184
M2_diverse,2,0.05,confounded,2,MSCSC_source_shuffle,64,0,0,0.0328996538788233,0.05094294367039954,-0.011990169266830596,0.33766233766233766,0.33766233766233766,0.0010782415137723436,0.0010782415137723436,0.003193253713864248,0.0046546422614163465,0.00627902321912055,0.07562847010701536
M2_diverse,2,0.05,confounded,2,MSCSC_source_shuffle,16,1,0,0.044747761929771555,0.05907474865208917,-0.0303442876704209,0.22077922077922077,0.22077922077922077,0.0009701375073962362,0.0009701375073962362,0.004394152239382952,0.004426545686608565,0.013054450117196303,0.17475699260960184
M2_diverse,2,0.05,confounded,2,MSCSC_source_shuffle,64,1,0,0.03294671866347177,0.051135984580150576,-0.011380010795856594,0.11688311688311688,0.11688311688311688,0.0004222565534943481,0.0004222565534943481,0.0036126394021183117,0.00025944077430511113,0.011505416024836235,0.353863039185573
M2_diverse,2,0.05,confounded,2,MSCSC_source_shuffle,16,2,0,0.03941352895623757,0.05532701991082188,0.0002873081795699991,0.987012987012987,0.987012987012987,0.0030112639244249213,0.0030112639244249213,0.0030508858181673543,0.006269755787305798,0.0072405946980955704,0.031227318407775474
M2_diverse,2,0.05,confounded,2,MSCSC_source_shuffle,64,2,0,0.030233359081958424,0.04954748683800944,0.001707916940216591,0.5974025974025974,0.5974025974025974,0.0018812508778461453,0.0018812508778461453,0.003149050382481591,0.005583259677934383,0.0072405946980955704,0.049984666311770315
M2_diverse,2,0.05,confounded,2,MSCSC_source_shuffle,16,3,0,0.03261306511583479,0.05084691019109796,-0.006042014343970838,0.09090909090909091,0.09090909090909091,0.00040313157967478396,0.00040313157967478396,0.004434447376422623,0.0,0.011505416024836235,0.37065066313107264
M2_diverse,2,0.05,confounded,2,MSCSC_source_shuffle,64,3,0,0.03585165108002404,0.05311384747930346,-0.015870772755736194,0.09090909090909091,0.09090909090909091,0.0002777744081726722,0.0002777744081726722,0.003055518489899394,0.0,0.011505416024836235,0.5379220797138783
M2_diverse,2,0.05,confounded,2,MSCSC_source_shuffle,16,4,0,0.05164013538085411,0.0685590168225195,-0.036787989520464186,0.7532467532467533,0.7532467532467533,0.002251474032382532,0.002251474032382532,0.0029890258705768096,0.00588100636668121,0.0072405946980955704,0.041765392816170824
M2_diverse,2,0.05,confounded,2,MSCSC_source_shuffle,64,4,0,0.032338049259198115,0.05108714589784417,-0.005299481491390739,0.23376623376623376,0.23376623376623376,0.0005924628755833756,0.0005924628755833756,0.0025344245233288845,0.0022735220323495424,0.00627902321912055,0.1376385921433131
M5_diverse,5,0.0,confounded,0,pooled_rank0,16,0,0,0.029888067937393268,0.04256445615071155,0.007372380391114921,0.11688311688311688,0.11688311688311688,0.000370244077159132,0.000370244077159132,0.0031676437712503513,0.0002108557709121358,0.011505416024836235,0.40357428127422534
M5_diverse,5,0.0,confounded,0,pooled_rank0,64,0,0,0.027050555790251125,0.0402534587860253,-0.00800488071254686,0.2857142857142857,0.2857142857142857,0.0013886249038964093,0.0013886249038964093,0.004860187163637433,0.005219754935081334,0.013251966247791458,0.12393804639439497
M5_diverse,5,0.0,confounded,0,pooled_rank0,16,1,0,0.02924798754255621,0.04196308976959832,-0.01203789204820586,0.7402597402597403,0.7402597402597403,0.00229532145090885,0.00229532145090885,0.003100697398596166,0.0061424222195808125,0.0072405946980955704,0.04096755046689917
M5_diverse,5,0.0,confounded,0,pooled_rank0,64,1,0,0.0275057976505802,0.04058537032622576,-0.009017138094841974,0.2857142857142857,0.2857142857142857,0.0013592486542668397,0.0013592486542668397,0.004757370289933938,0.005219754935081334,0.013251966247791458,0.12661661074540898
M5_diverse,5,0.0,confounded,0,pooled_rank0,16,2,0,0.03463538407945864,0.04723052498812329,-0.00825805753931002,0.36363636363636365,0.36363636363636365,0.0008636447222309392,0.0008636447222309392,0.002375022986135083,0.0026390399704470553,0.00615536485621071,0.09256098169732792
M5_diverse,5,0.0,confounded,0,pooled_rank0,64,2,0,0.029909448500289468,0.04241176047739324,-0.013477678822633374,0.2077922077922078,0.2077922077922078,0.0008633031815684024,0.0008633031815684024,0.004154646561297937,0.003683786753405017,0.011505416024836235,0.17308054751295548
M5_diverse,5,0.0,confounded,0,pooled_rank0,16,3,0,0.028201921645617755,0.04114752941386692,0.002773033011642506,0.11688311688311688,0.11688311688311688,0.0004720392983555155,0.0004720392983555155,0.004038558441486077,0.00025944077430511113,0.011505416024836235,0.31654353325260515
M5_diverse,5,0.0,confounded,0,pooled_rank0,64,3,0,0.03191960165587099,0.044093296962830555,-0.019671879775309254,0.35064935064935066,0.35064935064935066,0.0017420926821651802,0.0017420926821651802,0.004968190241730329,0.005354984728985014,0.013251966247791458,0.09879121789870825
M5_diverse,5,0.0,confounded,0,pooled_rank0,16,4,0,0.03468197654066718,0.04721803229719701,-0.019110191767062773,0.961038961038961,0.961038961038961,0.0029414388243581384,0.0029414388243581384,0.0030606863442645496,0.006269755787305798,0.0072405946980955704,0.03196860549985566
M5_diverse,5,0.0,confounded,0,pooled_rank0,64,4,0,0.031522341857816175,0.043937601266808075,-0.017403901281179766,0.4805194805194805,0.4805194805194805,0.0013869373479119713,0.0013869373479119713,0.0028863290753843728,0.003341005050118007,0.0072405946980955704,0.06779952787300156
M5_diverse,5,0.0,confounded,0,MSCSC_correct_source,16,0,1,0.04085712214504333,0.05948300697887571,0.006459162580135738,0.35064935064935066,0.35064935064935066,0.0012182683480856707,0.0012182683480856707,0.003474320844540616,0.0032948007676070687,0.013315073235235175,0.14194165784636145
M5_diverse,5,0.0,confounded,0,MSCSC_correct_source,64,0,0,0.02628725303040099,0.039648486236221206,-0.010034216486587328,0.33766233766233766,0.33766233766233766,0.0015838805608059104,0.0015838805608059104,0.004690723199309812,0.005354984728985014,0.013251966247791458,0.10865936613045855
M5_diverse,5,0.0,confounded,0,MSCSC_correct_source,16,1,0,0.02906775465489816,0.041703211246267205,-0.012581484413135068,0.961038961038961,0.961038961038961,0.002986085922327087,0.002986085922327087,0.0031071434597187255,0.006269755787305798,0.0072405946980955704,0.03149062010398654
M5_diverse,5,0.0,confounded,0,MSCSC_correct_source,64,1,0,0.026848783733437107,0.04004711763785089,-0.011246013275701494,0.22077922077922077,0.22077922077922077,0.0009023290445071033,0.0009023290445071033,0.004087019789826292,0.004121529190102183,0.0066887597653066955,0.09626977039900012
M5_diverse,5,0.0,confounded,0,MSCSC_correct_source,16,2,1,0.049802985740399326,0.06623899228690953,-0.02929364515336592,0.7532467532467533,0.7532467532467533,0.0021093981561374786,0.0021093981561374786,0.0028004078969411355,0.005024201115130378,0.006585705057086777,0.04054646433446906
M5_diverse,5,0.0,confounded,0,MSCSC_correct_source,64,2,0,0.029154252154612596,0.04176825392957907,-0.014977138421637046,0.19480519480519481,0.19480519480519481,0.0007764361716293544,0.0007764361716293544,0.003985705681030686,0.0033916159218044606,0.011505416024836235,0.1924446500502095
M5_diverse,5,0.0,confounded,0,MSCSC_correct_source,16,3,0,0.02580555491351291,0.03894296206337944,0.001263959312450866,0.19480519480519481,0.19480519480519481,0.0007764361716293544,0.0007764361716293544,0.003985705681030686,0.0033916159218044606,0.011505416024836235,0.1924446500502095
M5_diverse,5,0.0,confounded,0,MSCSC_correct_source,64,3,0,0.032792503319613135,0.04460937966353255,-0.022509587503327582,0.42857142857142855,0.42857142857142855,0.0023104848492052402,0.0023104848492052402,0.005391131314812227,0.00601034466337689,0.014561894727489477,0.08185100889385778
M5_diverse,5,0.0,confounded,0,MSCSC_correct_source,16,4,0,0.033087702747753994,0.045702497091683315,-0.0172868002414585,0.9090909090909091,0.9090909090909091,0.0027803962054005517,0.0027803962054005517,0.003058435825940607,0.006257469982287667,0.0072405946980955704,0.03382025093949435
M5_diverse,5,0.0,confounded,0,MSCSC_correct_source,64,4,0,0.030839194188336267,0.04360423512270715,-0.018247723549188164,0.4805194805194805,0.4805194805194805,0.0013763396420907743,0.0013763396420907743,0.002864274390297017,0.003341005050118007,0.0072405946980955704,0.06832157884736906
M5_diverse,5,0.0,confounded,0,MSCSC_source_shuffle,16,0,1,0.034519021955095035,0.04923290971321985,0.0006485583066613951,0.11688311688311688,0.11688311688311688,0.00044467512703923596,0.00044467512703923596,0.003804442753557908,0.00025944077430511113,0.011505416024836235,0.336022813622205
M5_diverse,5,0.0,confounded,0,MSCSC_source_shuffle,64,0,0,0.026815178224568855,0.039788415093738025,-0.010450464276237251,0.3246753246753247,0.3246753246753247,0.001435007659585203,0.001435007659585203,0.004419823591522425,0.005219754935081334,0.013251966247791458,0.11993208301987246
M5_diverse,5,0.0,confounded,0,MSCSC_source_shuffle,16,1,0,0.02954993795592589,0.04201100604916946,-0.013724047138978358,0.961038961038961,0.961038961038961,0.002986085922327087,0.002986085922327087,0.0031071434597187255,0.006269755787305798,0.0072405946980955704,0.03149062010398654
M5_diverse,5,0.0,confounded,0,MSCSC_source_shuffle,64,1,0,0.02739206010076857,0.04019419808300732,-0.011645679534828585,0.2597402597402597,0.2597402597402597,0.00119963353121949,0.00119963353121949,0.004618589095195036,0.004828558340907744,0.013251966247791458,0.14346336050524805
M5_diverse,5,0.0,confounded,0,MSCSC_source_shuffle,16,2,1,0.05514083811787368,0.07856631784606675,-0.012848173170356159,0.23376623376623376,0.23376623376623376,0.0009121537180977321,0.0009121537180977321,0.0039019909051958537,0.0032596177269393683,0.013251966247791458,0.18867812995647465
M5_diverse,5,0.0,confounded,0,MSCSC_source_shuffle,64,2,0,0.02981354855956163,0.04210336949310937,-0.015647255552852478,0.19480519480519481,0.19480519480519481,0.0007764361716293544,0.0007764361716293544,0.003985705681030686,0.0033916159218044606,0.011505416024836235,0.1924446500502095
M5_diverse,5,0.0,confounded,0,MSCSC_source_shuffle,16,3,0,0.026253038645575506,0.03898897881763101,0.0008039095057156497,0.19480519480519481,0.19480519480519481,0.0007764361716293544,0.0007764361716293544,0.003985705681030686,0.0033916159218044606,0.011505416024836235,0.1924446500502095
M5_diverse,5,0.0,confounded,0,MSCSC_source_shuffle,64,3,0,0.033293895746685245,0.04493610555614724,-0.023094405657342085,0.44155844155844154,0.44155844155844154,0.002266888014287838,0.002266888014287838,0.005133834620593045,0.005982024180721891,0.013251966247791458,0.0759205821720281
M5_diverse,5,0.0,confounded,0,MSCSC_source_shuffle,16,4,0,0.03380367471845039,0.04626666937689652,-0.01851712352172118,0.922077922077922,0.922077922077922,0.002863343797317395,0.002863343797317395,0.0031053165125836534,0.006269755787305798,0.0072405946980955704,0.032840519348728815
M5_diverse,5,0.0,confounded,0,MSCSC_source_shuffle,64,4,1,0.034720899044544624,0.0501444159284686,-0.016076612095889536,0.5324675324675324,0.5324675324675324,0.0019331240714477694,0.0019331240714477694,0.0036305013049141035,0.005976574306840067,0.013251966247791458,0.08902866624315141
M5_diverse,5,0.0,confounded,1,pooled_rank0,16,0,0,0.027251412628108665,0.036830583500298344,0.0004211954956395097,0.8441558441558441,0.8441558441558441,0.005250018933167743,0.005250018933167743,0.0062192531977525575,0.012813102826615986,0.014561894727489477,0.03602187313014388
M5_diverse,5,0.0,confounded,1,pooled_rank0,64,0,0,0.02691830243346871,0.03675824713623135,-0.005995233565410769,0.948051948051948,0.948051948051948,0.003807675575686722,0.003807675575686722,0.004016315333258597,0.006466460769392858,0.014169029059608373,0.04832695452981473
M5_diverse,5,0.0,confounded,1,pooled_rank0,16,1,0,0.028980581067567898,0.038687689804170394,-0.010019204416029147,0.22077922077922077,0.22077922077922077,0.0006277814525381934,0.0006277814525381934,0.002843480696790641,0.0025496694549554276,0.011505416024836235,0.23801433879801492
M5_diverse,5,0.0,confounded,1,pooled_rank0,64,1,0,0.025906231193121795,0.03585057281469803,-0.007478933154475404,0.4805194805194805,0.4805194805194805,0.0018318429899864058,0.0018318429899864058,0.003812213789971709,0.004611442861149233,0.014169029059608373,0.1004525854106437
M5_diverse,5,0.0,confounded,1,pooled_rank0,16,2,0,0.03355498818069123,0.04299619436197604,0.021964732079222116,0.8441558441558441,0.8441558441558441,0.0026477887492269174,0.0026477887492269174,0.003136611287545733,0.006269755787305798,0.0072405946980955704,0.035514048243206656
M5_diverse,5,0.0,confounded,1,pooled_rank0,64,2,0,0.02867092848474154,0.037867158480627806,0.002548021701794469,0.948051948051948,0.948051948051948,0.004507366976604492,0.004507366976604492,0.004754345989021177,0.008885638197454982,0.014169029059608373,0.040825023869949024
M5_diverse,5,0.0,confounded,1,pooled_rank0,16,3,0,0.025627711422412595,0.03555363647319792,-0.004518408309902462,0.6753246753246753,0.6753246753246753,0.003489242410582579,0.003489242410582579,0.005166762800285741,0.00866871866393784,0.014169029059608373,0.052737340304130575
M5_diverse,5,0.0,confounded,1,pooled_rank0,64,3,0,0.029633793883603345,0.039296562027646725,-0.01710641062867442,0.7922077922077922,0.7922077922077922,0.0025610375728184575,0.0025610375728184575,0.0032327851329019873,0.006269755787305798,0.013315073235235175,0.06752069195092833
M5_diverse,5,0.0,confounded,1,pooled_rank0,16,4,0,0.031078465398390383,0.0404131723614247,-0.004120779764141533,0.948051948051948,0.948051948051948,0.00590157962747108,0.00590157962747108,0.006224953853633879,0.012813102826615986,0.014561894727489477,0.032044897786537324
M5_diverse,5,0.0,confounded,1,pooled_rank0,64,4,0,0.02869143190837183,0.03826266869542977,-0.008665626497036543,0.8701298701298701,0.8701298701298701,0.002676469583956017,0.002676469583956017,0.0030759426561882586,0.006269755787305798,0.0072405946980955704,0.035133482532940234
M5_diverse,5,0.0,confounded,1,MSCSC_correct_source,16,0,0,0.027237902975462736,0.03877755456945772,0.0005429475210564961,0.7792207792207793,0.7792207792207793,0.004832482365398919,0.004832482365398919,0.006201685702261946,0.012813102826615986,0.014561894727489477,0.03913423819101933
M5_diverse,5,0.0,confounded,1,MSCSC_correct_source,64,0,0,0.028227496236966246,0.03949158540580595,-0.0032939926068212997,0.935064935064935,0.935064935064935,0.003926114697719345,0.003926114697719345,0.004198761551727633,0.006461973058131055,0.014169029059608373,0.046869075046989984
M5_diverse,5,0.0,confounded,1,MSCSC_correct_source,16,1,0,0.02912941509943953,0.04044721990781766,-0.00939199308198775,0.5714285714285714,0.5714285714285714,0.0016525296527996908,0.0016525296527996908,0.002891926892399459,0.004892708793364084,0.007044185483968679,0.05535932635655923
M5_diverse,5,0.0,confounded,1,MSCSC_correct_source,64,1,1,0.029063699721998702,0.043065046661937285,0.0023606251638841553,0.23376623376623376,0.23376623376623376,0.0009919111577630015,0.0009919111577630015,0.004243175508208396,0.0030786483761565914,0.014169029059608373,0.18551395754584796
M5_diverse,5,0.0,confounded,1,MSCSC_correct_source,16,2,0,0.036034559800360265,0.0468506903597457,0.022969275252930837,0.974025974025974,0.974025974025974,0.002931324121097509,0.002931324121097509,0.0030094927643267762,0.006269755787305798,0.0072405946980955704,0.03207891502037572
M5_diverse,5,0.0,confounded,1,MSCSC_correct_source,64,2,0,0.028656416007521866,0.03971239735058,0.0004817933189351238,0.948051948051948,0.948051948051948,0.004547040490750272,0.004547040490750272,0.004796193394353027,0.011397207425494216,0.014169029059608373,0.04046882027657857
M5_diverse,5,0.0,confounded,1,MSCSC_correct_source,16,3,0,0.026588183729339375,0.038092903325822366,0.0025142572359036163,0.6883116883116883,0.6883116883116883,0.00283889556380291,0.00283889556380291,0.004124433177600454,0.005747121144876122,0.014169029059608373,0.06481864523540236
M5_diverse,5,0.0,confounded,1,MSCSC_correct_source,64,3,1,0.030369013316479097,0.04341995331726243,-0.01344871698731381,0.45454545454545453,0.45454545454545453,0.00173846847951848,0.00173846847951848,0.003824630654940656,0.0050927729829059135,0.014169029059608373,0.10584797284415894
M5_diverse,5,0.0,confounded,1,MSCSC_correct_source,16,4,1,0.04394186808774422,0.06271097583621374,-0.019651918795570815,0.8311688311688312,0.8311688311688312,0.0043917505068773715,0.0043917505068773715,0.0052838248285868375,0.012678941327329609,0.014561894727489477,0.043061534494109266
M5_diverse,5,0.0,confounded,1,MSCSC_correct_source,64,4,0,0.029489416241536868,0.04071234502986766,-0.010958416521176115,0.8961038961038961,0.8961038961038961,0.0027228282245034176,0.0027228282245034176,0.0030385184534313502,0.006269755787305798,0.0072405946980955704,0.034535302863262396
M5_diverse,5,0.0,confounded,1,MSCSC_source_shuffle,16,0,0,0.02659419251069864,0.03716082916360748,0.001870137672518856,0.7402597402597403,0.7402597402597403,0.004421094559886039,0.004421094559886039,0.00597235580896886,0.01228506312300182,0.014561894727489477,0.042775722930091895
M5_diverse,5,0.0,confounded,1,MSCSC_source_shuffle,64,0,0,0.027972966878046356,0.03825116902099857,-0.003307562683624772,0.935064935064935,0.935064935064935,0.0038201532362554646,0.0038201532362554646,0.004085441655439872,0.006461973058131055,0.014169029059608373,0.04816910553851742
M5_diverse,5,0.0,confounded,1,MSCSC_source_shuffle,16,1,0,0.02872448296126115,0.03912560269268266,-0.008845838353804283,0.5974025974025974,0.5974025974025974,0.0016341882903591152,0.0016341882903591152,0.0027354890947315622,0.0037833381795138676,0.007044185483968679,0.05598065345525521
