kappa,lambda_reward,condition,mixture,seed,method,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution
0.0,0.0,confounded,logger1_heavy,3,pooled_mlp,0.0008826598738470333,0.0008826598738470333,0.003736190424914155,0.0032445525518297377,0.012069758204197978,0.14665255625145457
0.0,0.0,confounded,logger1_heavy,3,source_balanced_pooled_mlp,0.0007015648012114061,0.0007015648012114061,0.003613058726238742,0.0030781919834840005,0.012069758204197978,0.1645231230705325
0.0,0.0,confounded,logger1_heavy,3,source_conditioned_decoder,0.0008899342804822598,0.0008899342804822598,0.0035255088803720293,0.004041015634755584,0.0078100206134497085,0.10654579154451255
0.0,0.0,confounded,logger1_heavy,3,per_source_models,0.0007047590551219832,0.0007047590551219832,0.0031560948990245336,0.00296844248147261,0.012069758204197978,0.1539842209721116
0.0,0.0,confounded,logger1_heavy,3,mechanism_separated,0.0007586062985479286,0.0007586062985479286,0.003551656761383484,0.003482395671762004,0.006574485778932271,0.11015306664299321
0.0,0.0,confounded,logger1_heavy,3,oracle_u_aware,0.0009211533494096847,0.0009211533494096847,0.003471175426434056,0.0037128802811563937,0.007581168661232152,0.10429889238969126
0.0,0.0,confounded,logger1_heavy,3,source_shuffle,0.0009440818294378268,0.0009440818294378268,0.003692674497421373,0.0038689374434279773,0.014334114235150075,0.13975405790907608
0.0,0.0,confounded,logger1_heavy,3,no_behavior,0.0005861702710100466,0.0005861702710100466,0.003293211158947352,0.00287905631866554,0.007581168661232152,0.14318237194803396
0.0,0.0,confounded,logger1_heavy,3,source_dependent_reward,0.0007277284809367018,0.0007277284809367018,0.0032589579798469686,0.0031582561042901246,0.013251966247791458,0.1679526275559131
0.0,0.0,confounded,logger1_heavy,4,pooled_mlp,0.0010659989206151192,0.0010659989206151192,0.003875219605530257,0.003988971602553447,0.014169029059608373,0.14361433476256652
0.0,0.0,confounded,logger1_heavy,4,source_balanced_pooled_mlp,0.0009861659328772986,0.0009861659328772986,0.003906734272552375,0.003875860922243123,0.014169029059608373,0.15300814937164242
0.0,0.0,confounded,logger1_heavy,4,source_conditioned_decoder,0.0006400249771657781,0.0006400249771657781,0.0033519952193936512,0.0030413475170184756,0.007581168661232152,0.14491866140833803
0.0,0.0,confounded,logger1_heavy,4,per_source_models,0.0006261786094818896,0.0006261786094818896,0.0033945471987702432,0.0031994268187103708,0.00748936456819127,0.13725623481294372
0.0,0.0,confounded,logger1_heavy,4,mechanism_separated,0.0009084792224957,0.0009084792224957,0.003645715321443783,0.0036464245686680377,0.011699426569373061,0.12464845192754252
0.0,0.0,confounded,logger1_heavy,4,oracle_u_aware,0.0009248805361078764,0.0009248805361078764,0.004025184305032871,0.003838794900318642,0.014126174632168809,0.17174688087896467
0.0,0.0,confounded,logger1_heavy,4,source_shuffle,0.0008881511192830045,0.0008881511192830045,0.0034304836982306046,0.0036464245686680377,0.01638699095829299,0.14199371826722834
0.0,0.0,confounded,logger1_heavy,4,no_behavior,0.0008417469637264649,0.0008417469637264649,0.0033779196336555543,0.0034615912988604325,0.014126174632168809,0.14112949287581397
0.0,0.0,confounded,logger1_heavy,4,source_dependent_reward,0.00047026546795778877,0.00047026546795778877,0.0029062405919791346,0.0025694309903739657,0.007581168661232152,0.18113659192311682
0.0,0.0,confounded,logger12_balanced,0,pooled_mlp,0.0008309313082942298,0.0008624691074869688,0.0034696996522015815,0.003290298956751588,0.011353203446494042,0.13186922243760812
