kappa,lambda_reward,condition,mixture,seed,method,top_set_disagreement,strict_flip,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,estimated_first_nonzero_grid_dose
0.0,0.0,confounded,logger1_heavy,1,source_conditioned_decoder,0.2815533980582524,0.2815533980582524,0.627831715210356,0.0744336569579288,0.2977346278317152,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,1,per_source_models,0.18770226537216828,0.18770226537216828,0.7249190938511327,0.061488673139158574,0.21359223300970873,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,1,mechanism_separated,0.19093851132686085,0.19093851132686085,0.7346278317152104,0.07766990291262135,0.18770226537216828,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,1,oracle_u_aware,0.2588996763754045,0.2588996763754045,0.6796116504854369,0.07766990291262135,0.24271844660194175,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,1,source_shuffle,0.23300970873786409,0.23300970873786409,0.6796116504854369,0.08737864077669903,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,1,no_behavior,0.20388349514563106,0.20388349514563106,0.7119741100323624,0.05825242718446602,0.2297734627831715,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,1,source_dependent_reward,0.18770226537216828,0.18770226537216828,0.7378640776699029,0.06796116504854369,0.1941747572815534,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,2,pooled_mlp,0.23948220064724918,0.23948220064724918,0.6763754045307443,0.08090614886731391,0.24271844660194175,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,2,source_balanced_pooled_mlp,0.23300970873786409,0.23300970873786409,0.6763754045307443,0.0970873786407767,0.22653721682847897,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,2,source_conditioned_decoder,0.19741100323624594,0.19741100323624594,0.7119741100323624,0.05825242718446602,0.2297734627831715,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,2,per_source_models,0.2621359223300971,0.2621359223300971,0.6472491909385113,0.08737864077669903,0.26537216828478966,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,2,mechanism_separated,0.1779935275080906,0.1779935275080906,0.7346278317152104,0.061488673139158574,0.20388349514563106,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,2,oracle_u_aware,0.2524271844660194,0.2524271844660194,0.656957928802589,0.06796116504854369,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,2,source_shuffle,0.22006472491909385,0.22006472491909385,0.7152103559870551,0.09061488673139159,0.1941747572815534,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,2,no_behavior,0.20711974110032363,0.20711974110032363,0.7022653721682848,0.061488673139158574,0.23624595469255663,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,2,source_dependent_reward,0.2297734627831715,0.2297734627831715,0.6796116504854369,0.061488673139158574,0.2588996763754045,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,3,pooled_mlp,0.23624595469255663,0.23624595469255663,0.6990291262135923,0.08414239482200647,0.2168284789644013,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,3,source_balanced_pooled_mlp,0.1941747572815534,0.1941747572815534,0.7119741100323624,0.06796116504854369,0.22006472491909385,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,3,source_conditioned_decoder,0.2524271844660194,0.2524271844660194,0.6666666666666666,0.0744336569579288,0.2588996763754045,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,3,per_source_models,0.22330097087378642,0.22330097087378642,0.686084142394822,0.07119741100323625,0.24271844660194175,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,3,mechanism_separated,0.21359223300970873,0.21359223300970873,0.7022653721682848,0.061488673139158574,0.23624595469255663,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,3,oracle_u_aware,0.26537216828478966,0.26537216828478966,0.6504854368932039,0.06796116504854369,0.2815533980582524,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,3,source_shuffle,0.255663430420712,0.255663430420712,0.6601941747572816,0.07766990291262135,0.2621359223300971,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,3,no_behavior,0.1779935275080906,0.1779935275080906,0.7281553398058253,0.05825242718446602,0.21359223300970873,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,3,source_dependent_reward,0.22330097087378642,0.22330097087378642,0.686084142394822,0.06472491909385113,0.24919093851132687,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,4,pooled_mlp,0.2750809061488673,0.2750809061488673,0.6343042071197411,0.10032362459546926,0.26537216828478966,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,4,source_balanced_pooled_mlp,0.2524271844660194,0.2524271844660194,0.6601941747572816,0.10679611650485436,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,4,source_conditioned_decoder,0.19093851132686085,0.19093851132686085,0.7152103559870551,0.061488673139158574,0.22330097087378642,0.9029126213592233,0.006472491909385114,0.09061488673139159,
