kappa,lambda_reward,condition,method,metric,n_model_seeds,mean,sd,ci95_low,ci95_high,inferential_unit
0.0,0.05,confounded,public_residual_init_nll_best,reward_mode_separation,5,0.0987688295283428,0.0011672269247225645,0.09731975822298257,0.10021790083370304,model_seed
0.0,0.05,confounded,public_residual_init_nll_best,top_set_disagreement,5,0.3055016181229773,0.03622572250862322,0.2605286536622189,0.35047458258373576,model_seed
0.0,0.05,confounded,public_residual_init_nll_best,validation_nll,5,-1.100718116760254,0.04337730315880086,-1.1545695178717135,-1.0468667156487945,model_seed
0.0,0.05,confounded,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.012057338832468747,0.0017049677826484675,0.010693080474646836,0.013421597190290659,model_seed
0.0,0.05,confounded,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.0034354830675640616,0.0010439174129902044,0.002600175169056191,0.0042707909660719325,model_seed
0.0,0.05,confounded,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.6132686084142395,0.10438084776815272,0.529746535203546,0.696790681624933,model_seed
0.0,0.05,confounded,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-0.9018391638994219,0.123678283945349,-1.00080240195628,-0.8028759258425636,model_seed
0.0,0.05,confounded,source_shuffle_initialization,behavior_table_mae,5,0.266463037017319,0.0014381993556399652,0.26467756293896805,0.26824851109566994,model_seed
0.0,0.05,confounded,source_shuffle_initialization,do_mae,5,0.010819587944083614,0.0009217314881099448,0.009675290616479919,0.011963885271687309,model_seed
0.0,0.05,confounded,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,confounded,source_shuffle_initialization,mean_regret,5,0.00124163744626424,0.0001607107344387888,0.0010421207037987846,0.0014411541887296955,model_seed
0.0,0.05,confounded,source_shuffle_initialization,reward_mode_separation,5,0.09899018202324182,0.0008621516128971168,0.09791985102191043,0.10006051302457321,model_seed
0.0,0.05,confounded,source_shuffle_initialization,top_set_disagreement,5,0.3119741100323624,0.03360089929428456,0.27025977156881154,0.3536884484959133,model_seed
0.0,0.05,confounded,source_shuffle_initialization,validation_nll,5,-0.7599278807640075,0.03260531592196163,-0.8004062373748695,-0.7194495241531456,model_seed
0.0,0.05,independent_latents,V0_random_init_mechanism,behavior_table_mae,5,0.19326086313360272,0.0019078372324829978,0.19089235009613478,0.19562937617107065,model_seed
0.0,0.05,independent_latents,V0_random_init_mechanism,do_mae,5,0.013568364439780248,0.0015029267561623527,0.011702533562951692,0.015434195316608805,model_seed
0.0,0.05,independent_latents,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.0,0.05,independent_latents,V0_random_init_mechanism,mean_regret,5,0.0009249160287941261,8.556331748082134e-05,0.0008186921698968031,0.001031139887691449,model_seed
0.0,0.05,independent_latents,V0_random_init_mechanism,reward_mode_separation,5,0.008159326323404416,0.0008541630574211343,0.007098912833626558,0.009219739813182274,model_seed
0.0,0.05,independent_latents,V0_random_init_mechanism,top_set_disagreement,5,0.23818770226537217,0.01365373664060129,0.22123706691094555,0.2551383376197988,model_seed
0.0,0.05,independent_latents,V0_random_init_mechanism,validation_nll,5,-0.48972808122634887,0.00794156579523436,-0.49958725673863386,-0.4798689057140639,model_seed
0.0,0.05,independent_latents,V7_oracle_u_aware,do_mae,5,0.010779599516931556,0.0016417198827762434,0.008741461839345106,0.012817737194518005,model_seed
0.0,0.05,independent_latents,V7_oracle_u_aware,mean_regret,5,0.0006525178519946067,8.167415744839513e-05,0.0005511222489278989,0.0007539134550613145,model_seed
0.0,0.05,independent_latents,V7_oracle_u_aware,top_set_disagreement,5,0.18576051779935274,0.02808270957918011,0.1508968184054861,0.22062421719321937,model_seed
0.0,0.05,independent_latents,no_staged_training,behavior_table_mae,5,0.13278972230454614,0.0003903443413100341,0.13230512348984988,0.1332743211192424,model_seed
0.0,0.05,independent_latents,no_staged_training,do_mae,5,0.010712683252242703,0.0010385206259004025,0.009423396304569938,0.012001970199915469,model_seed
0.0,0.05,independent_latents,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,independent_latents,no_staged_training,mean_regret,5,0.0010136537855328972,0.00012160788481523611,0.0008626818599724959,0.0011646257110932985,model_seed
0.0,0.05,independent_latents,no_staged_training,reward_mode_separation,5,0.1000806585441641,0.0010238452525875282,0.09880959055795695,0.10135172653037126,model_seed
0.0,0.05,independent_latents,no_staged_training,top_set_disagreement,5,0.27637540453074433,0.013460604752806096,0.2596645356440254,0.29308627341746324,model_seed
0.0,0.05,independent_latents,no_staged_training,validation_nll,5,-0.9109627723693847,0.01344700403232365,-0.9276567564384509,-0.8942687883003185,model_seed
0.0,0.05,independent_latents,pooled_mlp,do_mae,5,0.013823299901883393,0.0004741060630466474,0.013234713846244297,0.01441188595752249,model_seed
0.0,0.05,independent_latents,pooled_mlp,mean_regret,5,0.0009882497089800497,0.0002459737003692737,0.0006828819835370211,0.0012936174344230782,model_seed
0.0,0.05,independent_latents,pooled_mlp,top_set_disagreement,5,0.2601941747572815,0.050943897931760226,0.1969491115116228,0.3234392380029402,model_seed
0.0,0.05,independent_latents,pooled_mlp,validation_nll,5,-1.1431376695632935,0.0044331516285550975,-1.14864127188876,-1.1376340672378271,model_seed
0.0,0.05,independent_latents,public_residual_init_nll_best,behavior_table_mae,5,0.1323605546520764,0.000748996765282285,0.13143070142697524,0.13329040787717758,model_seed
0.0,0.05,independent_latents,public_residual_init_nll_best,do_mae,5,0.010483831652041036,0.0005433806740356742,0.009809243595550177,0.011158419708531896,model_seed
0.0,0.05,independent_latents,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,independent_latents,public_residual_init_nll_best,mean_regret,5,0.0009895899491609958,0.0001674682098689642,0.0007816840378585796,0.0011974958604634121,model_seed
0.0,0.05,independent_latents,public_residual_init_nll_best,reward_mode_separation,5,0.10007664761464681,0.0009242787340113951,0.09892918797056008,0.10122410725873354,model_seed
0.0,0.05,independent_latents,public_residual_init_nll_best,top_set_disagreement,5,0.26407766990291265,0.02674557088853642,0.23087398131487907,0.2972813584909462,model_seed
0.0,0.05,independent_latents,public_residual_init_nll_best,validation_nll,5,-0.921811866760254,0.04323246357778334,-0.9754834546097955,-0.8681402789107124,model_seed
0.0,0.05,independent_latents,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.010445024791950657,0.001210778164601759,0.00947620048492456,0.011413849098976754,model_seed
0.0,0.05,independent_latents,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.0010096485186013773,0.00018825889360846976,0.0008590100305000362,0.0011602870067027183,model_seed
0.0,0.05,independent_latents,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.2583603020496224,0.03565260213429963,0.22983227886066684,0.28688832523857793,model_seed
0.0,0.05,independent_latents,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-0.8335430896282197,0.019787924390228633,-0.8493767267843322,-0.8177094524721071,model_seed
0.0,0.05,independent_latents,source_shuffle_initialization,behavior_table_mae,5,0.3555182177987363,0.0012154101156487706,0.3540093287510905,0.35702710684638217,model_seed
0.0,0.05,independent_latents,source_shuffle_initialization,do_mae,5,0.010624744357987539,0.00045226613118171805,0.010063271812074937,0.011186216903900141,model_seed
0.0,0.05,independent_latents,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,independent_latents,source_shuffle_initialization,mean_regret,5,0.001004954806497161,0.0001185596436118726,0.0008577671655227759,0.001152142447471546,model_seed
0.0,0.05,independent_latents,source_shuffle_initialization,reward_mode_separation,5,0.10043785246216837,0.00043935495011691964,0.099892408694896,0.10098329622944073,model_seed
0.0,0.05,independent_latents,source_shuffle_initialization,top_set_disagreement,5,0.2692556634304207,0.0263311917240233,0.2365664120474557,0.30194491481338565,model_seed
0.0,0.05,independent_latents,source_shuffle_initialization,validation_nll,5,-0.5965028643608093,0.04095158141396662,-0.6473428169691741,-0.5456629117524446,model_seed
0.0,0.1,confounded,V0_random_init_mechanism,behavior_table_mae,5,0.19542849130100676,0.0027699678569489744,0.19198967331860886,0.19886730928340465,model_seed
0.0,0.1,confounded,V0_random_init_mechanism,do_mae,5,0.04458411000369856,0.0010463398116159464,0.043285115811091936,0.04588310419630518,model_seed
0.0,0.1,confounded,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.0,0.1,confounded,V0_random_init_mechanism,mean_regret,5,0.006581620476806227,4.624890529431387e-06,0.006575878837357476,0.006587362116254978,model_seed
0.0,0.1,confounded,V0_random_init_mechanism,reward_mode_separation,5,0.01170233360139518,0.0004348786287178548,0.011162447030204893,0.012242220172585468,model_seed
0.0,0.1,confounded,V0_random_init_mechanism,top_set_disagreement,5,0.9074433656957929,0.0017725649110199339,0.9052427885029236,0.9096439428886621,model_seed
0.0,0.1,confounded,V0_random_init_mechanism,validation_nll,5,-0.002471680659800768,0.003349629857013452,-0.0066301286929711795,0.0016867673733696443,model_seed
0.0,0.1,confounded,V1_explicit_collapsed,do_mae,5,0.04241546604608143,0.0020919829115896797,0.03981834260394605,0.045012589488216806,model_seed
0.0,0.1,confounded,V1_explicit_collapsed,mean_regret,5,0.006587451590473863,7.705063367723634e-06,0.006577886024433819,0.006597017156513906,model_seed
0.0,0.1,confounded,V1_explicit_collapsed,top_set_disagreement,5,0.9093851132686084,0.0,0.9093851132686084,0.9093851132686084,model_seed
0.0,0.1,confounded,V1_explicit_collapsed,validation_nll,5,0.022445433400571348,0.0073432828495571065,0.013329005190207407,0.031561861610935285,model_seed
0.0,0.1,confounded,V6_oracle_initialized_joint,behavior_table_mae,5,0.0013449646702558718,0.0004747382316443796,0.0007555937994658215,0.0019343355410459222,model_seed
0.0,0.1,confounded,V6_oracle_initialized_joint,do_mae,5,0.01148186509657572,0.0005382933435880732,0.010813592782479387,0.012150137410672054,model_seed
0.0,0.1,confounded,V6_oracle_initialized_joint,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.1,confounded,V6_oracle_initialized_joint,mean_regret,5,0.0007698600470548301,0.00012695643836979577,0.000612248079770805,0.0009274720143388552,model_seed
0.0,0.1,confounded,V6_oracle_initialized_joint,reward_mode_separation,5,0.19970218660693165,0.0010997460224927906,0.19833689047588401,0.20106748273797928,model_seed
0.0,0.1,confounded,V6_oracle_initialized_joint,top_set_disagreement,5,0.21488673139158573,0.024497334456667394,0.18447414951303903,0.24529931327013244,model_seed
0.0,0.1,confounded,V6_oracle_initialized_joint,validation_nll,5,-1.031628632545471,0.0533703549214288,-1.0978860570749096,-0.9653712080160327,model_seed
0.0,0.1,confounded,V7_oracle_u_aware,do_mae,5,0.010881349230452123,0.0009331681321933398,0.009722853710174966,0.01203984475072928,model_seed
0.0,0.1,confounded,V7_oracle_u_aware,mean_regret,5,0.0007748102859669481,0.00020275696292925685,0.0005230946249247649,0.0010265259470091312,model_seed
0.0,0.1,confounded,V7_oracle_u_aware,top_set_disagreement,5,0.23042071197411004,0.048565259501110854,0.17012864494767438,0.2907127790005457,model_seed
0.0,0.1,confounded,no_staged_training,behavior_table_mae,5,0.005592655851601917,0.0025638995160391694,0.0024096644899158194,0.008775647213288013,model_seed
0.0,0.1,confounded,no_staged_training,do_mae,5,0.012841305745921058,0.0026027500896957756,0.009610082759098354,0.01607252873274376,model_seed
0.0,0.1,confounded,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.1,confounded,no_staged_training,mean_regret,5,0.0009034260763340867,0.00018623221936265428,0.0006722253050906387,0.0011346268475775345,model_seed
0.0,0.1,confounded,no_staged_training,reward_mode_separation,5,0.20007274856476204,0.00045959659078010235,0.19950217551025584,0.20064332161926823,model_seed
0.0,0.1,confounded,no_staged_training,top_set_disagreement,5,0.24724919093851133,0.03715345666942696,0.2011244770424469,0.29337390483457576,model_seed
0.0,0.1,confounded,no_staged_training,validation_nll,5,-0.8834995746612548,0.06359477768847556,-0.9624502615990471,-0.8045488877234626,model_seed
0.0,0.1,confounded,pooled_mlp,do_mae,5,0.04511357181541863,0.0011911816485641168,0.043634761560235186,0.04659238207060207,model_seed
0.0,0.1,confounded,pooled_mlp,mean_regret,5,0.006579170421561002,6.556019071738151e-06,0.006571031353730205,0.006587309489391799,model_seed
0.0,0.1,confounded,pooled_mlp,top_set_disagreement,5,0.9080906148867314,0.001772564911019934,0.9058900376938621,0.9102911920796006,model_seed
0.0,0.1,confounded,pooled_mlp,validation_nll,5,-0.6487707018852233,0.0058870767862903815,-0.6560793013210129,-0.6414621024494338,model_seed
0.0,0.1,confounded,public_residual_init_nll_best,behavior_table_mae,5,0.001255200783454414,0.00028259571263516655,0.0009043681137104566,0.0016060334531983712,model_seed
0.0,0.1,confounded,public_residual_init_nll_best,do_mae,5,0.011206126214863572,0.0007435460602092118,0.010283039849014944,0.0121292125807122,model_seed
0.0,0.1,confounded,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.1,confounded,public_residual_init_nll_best,mean_regret,5,0.0010882836700529396,0.00013605459164088815,0.0009193766644540274,0.0012571906756518518,model_seed
0.0,0.1,confounded,public_residual_init_nll_best,reward_mode_separation,5,0.19892483351200668,0.0012787239373479866,0.19733734257443372,0.20051232444957964,model_seed
0.0,0.1,confounded,public_residual_init_nll_best,top_set_disagreement,5,0.27766990291262134,0.03198812632531149,0.23795776554801698,0.3173820402772257,model_seed
0.0,0.1,confounded,public_residual_init_nll_best,validation_nll,5,-1.0828519582748413,0.05015563740786574,-1.1451184237156256,-1.020585492834057,model_seed
0.0,0.1,confounded,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.011507795650667741,0.0009395934933674915,0.010755964273367176,0.012259627027968307,model_seed
0.0,0.1,confounded,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.00350056003997336,0.0001846524047148644,0.003352807344005786,0.003648312735940934,model_seed
0.0,0.1,confounded,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.6202804746494067,0.022761340918926305,0.6020676087525257,0.6384933405462877,model_seed
0.0,0.1,confounded,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-0.8767515242099764,0.028956697723161846,-0.8999217080021773,-0.8535813404177754,model_seed
0.0,0.1,confounded,source_shuffle_initialization,behavior_table_mae,5,0.2660209358566338,0.002057513096450102,0.2634666054815207,0.2685752662317469,model_seed
0.0,0.1,confounded,source_shuffle_initialization,do_mae,5,0.011360357740347332,0.0010114500751187783,0.010104677932406434,0.01261603754828823,model_seed
0.0,0.1,confounded,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.1,confounded,source_shuffle_initialization,mean_regret,5,0.0010702165158973619,0.00022719763966875606,0.0007881586115461396,0.001352274420248584,model_seed
0.0,0.1,confounded,source_shuffle_initialization,reward_mode_separation,5,0.19849988110912975,0.00045227038620165844,0.19793840328075907,0.19906135893750043,model_seed
0.0,0.1,confounded,source_shuffle_initialization,top_set_disagreement,5,0.28025889967637535,0.045915932421065245,0.22325587933734406,0.33726192001540667,model_seed
