kappa,lambda_reward,condition,seed,method,top_set_disagreement,strict_flip,calibration_budget,calibration_replicate
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,64,3
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,128,3
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,128,3
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,128,3
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,128,3
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,128,3
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,128,3
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.27184466019417475,0.27184466019417475,0,4
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,4
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,0,4
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,0,4
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,0,4
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,0,4
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.255663430420712,0.255663430420712,8,4
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,8,4
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3333333333333333,0.3333333333333333,8,4
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,8,4
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,8,4
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.313915857605178,0.3106796116504854,8,4
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2588996763754045,0.2588996763754045,16,4
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,16,4
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,16,4
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,16,4
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,16,4
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,16,4
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,32,4
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,32,4
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,32,4
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,32,4
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,32,4
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,32,4
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,64,4
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,64,4
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,64,4
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,64,4
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,64,4
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,64,4
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,128,4
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,128,4
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,128,4
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,128,4
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,128,4
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,128,4
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.27184466019417475,0.27184466019417475,0,5
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,5
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,0,5
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,0,5
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,0,5
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,0,5
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.22653721682847897,0.22653721682847897,8,5
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,8,5
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,8,5
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,8,5
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,8,5
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,8,5
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.255663430420712,0.255663430420712,16,5
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,16,5
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,16,5
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,16,5
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,16,5
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,16,5
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,32,5
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.28802588996763756,32,5
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,32,5
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,32,5
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,32,5
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,32,5
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,64,5
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,64,5
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3333333333333333,0.3333333333333333,64,5
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,64,5
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,64,5
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,64,5
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.3042071197411003,0.3042071197411003,128,5
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,128,5
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,128,5
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,128,5
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,128,5
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,128,5
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.27184466019417475,0.27184466019417475,0,6
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,6
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,0,6
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,0,6
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,0,6
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,0,6
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.23948220064724918,0.23948220064724918,8,6
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,8,6
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,8,6
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,8,6
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,8,6
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,8,6
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.24271844660194175,0.24271844660194175,16,6
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,16,6
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,16,6
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,16,6
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,16,6
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.3042071197411003,0.3042071197411003,16,6
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,32,6
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,32,6
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,32,6
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,32,6
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,32,6
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,32,6
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,64,6
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,64,6
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,64,6
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,64,6
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,64,6
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,64,6
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,128,6
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,128,6
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,128,6
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,128,6
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,128,6
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,128,6
