kappa,lambda_reward,condition,mixture,seed,alpha,validation_nll,train_fitted_log_scale,do_mae,rank_error,mean_regret
0.0,0.1,confounded,logger12_balanced,1,0.1,-0.2744523777417908,-2.33772349624223,0.01171155947166018,0.2297734627831715,0.0010338059720287685
0.0,0.1,confounded,logger12_balanced,1,0.25,-0.3263781728085844,-2.416377735322992,0.011711559471660181,0.2297734627831715,0.0010338059720287685
0.0,0.1,confounded,logger12_balanced,1,0.5,-0.4459198437069345,-2.83848938017,0.011711559471660181,0.2297734627831715,0.0010338059720287685
0.0,0.1,confounded,logger12_balanced,1,0.75,-0.9117131209399006,-3.635890694948834,0.011711559471660185,0.2297734627831715,0.0010338059720287685
0.0,0.1,confounded,logger12_balanced,1,1.0,-0.8164932830461448,-4.517822529826385,0.01171155947166018,0.2297734627831715,0.0010338059720287685
0.0,0.1,confounded,logger12_balanced,2,0.0,-0.24565132066311057,-2.300393210976759,0.011278105194897414,0.23948220064724918,0.0008636435105380466
0.0,0.1,confounded,logger12_balanced,2,0.1,-0.28001564247142646,-2.3391276727871637,0.011278105194897414,0.23948220064724918,0.0008636435105380466
0.0,0.1,confounded,logger12_balanced,2,0.25,-0.33159318085638206,-2.416537972082508,0.011278105194897414,0.23948220064724918,0.0008636435105380466
0.0,0.1,confounded,logger12_balanced,2,0.5,-0.4508937010671696,-2.8197577761640016,0.011278105194897416,0.23948220064724918,0.0008636435105380466
0.0,0.1,confounded,logger12_balanced,2,0.75,-0.9393275974000981,-3.6219626320294624,0.011278105194897413,0.23948220064724918,0.0008636435105380466
0.0,0.1,confounded,logger12_balanced,2,1.0,-0.9294282130756628,-4.638494526804602,0.011278105194897414,0.23948220064724918,0.0008636435105380466
0.0,0.1,confounded,logger12_balanced,3,0.0,-0.2416938352693082,-2.2962485201778695,0.011765924294062226,0.20064724919093851,0.0006134570669427275
0.0,0.1,confounded,logger12_balanced,3,0.1,-0.2756574560522112,-2.3348355053032437,0.011765924294062225,0.20064724919093851,0.0006134570669427275
0.0,0.1,confounded,logger12_balanced,3,0.25,-0.32653966072142465,-2.411671690053881,0.011765924294062226,0.20064724919093851,0.0006134570669427275
0.0,0.1,confounded,logger12_balanced,3,0.5,-0.4404825126131714,-2.7955007647695287,0.011765924294062225,0.20064724919093851,0.0006134570669427275
0.0,0.1,confounded,logger12_balanced,3,0.75,-0.8884901828087717,-3.586015604349969,0.011765924294062226,0.20064724919093851,0.0006134570669427275
0.0,0.1,confounded,logger12_balanced,3,1.0,-1.004244718693019,-4.459951629864511,0.011765924294062226,0.20064724919093851,0.0006134570669427275
0.0,0.1,confounded,logger12_balanced,4,0.0,-0.24643927775719385,-2.303079274018169,0.010925820258177833,0.2912621359223301,0.0011293899078245273
0.0,0.1,confounded,logger12_balanced,4,0.1,-0.28057422861214587,-2.3420220015611686,0.010925820258177834,0.2912621359223301,0.0011293899078245273
0.0,0.1,confounded,logger12_balanced,4,0.25,-0.3317273154377287,-2.420119702634351,0.01092582025817783,0.2912621359223301,0.0011293899078245273
0.0,0.1,confounded,logger12_balanced,4,0.5,-0.44804573100014394,-2.844074177537514,0.010925820258177834,0.2912621359223301,0.0011293899078245273
0.0,0.1,confounded,logger12_balanced,4,0.75,-0.9139773614930431,-3.6556106931570853,0.010925820258177833,0.2912621359223301,0.0011293899078245273
0.0,0.1,confounded,logger12_balanced,4,1.0,-0.1841136697306119,-4.82280185167213,0.010925820258177833,0.2912621359223301,0.0011293899078245273
