kappa,lambda_reward,variant,metric,n_seeds,mean,sd,min,max,ci95_low,ci95_high,inferential_unit
0.0,0.005,true_behavior_fixed,reward_mode_separation,5,0.006260670189500677,0.0007048633791166391,0.005389128985365923,0.007217384991997205,0.005385466707999293,0.00713587367100206,model_seed
0.0,0.005,true_behavior_fixed,validation_nll,5,-1.1759104132652283,0.17788274341078075,-1.2703298330307007,-0.8591299653053284,-1.396781011660113,-0.9550398148703435,model_seed
0.0,0.005,true_behavior_fixed_em,behavior_table_mae,5,6.623182749422238e-09,0.0,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,model_seed
0.0,0.005,true_behavior_fixed_em,do_mae,5,0.013494641511852442,0.0023081045294495624,0.010795266296985538,0.016469135029327387,0.010628751213543876,0.01636053181016101,model_seed
0.0,0.005,true_behavior_fixed_em,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.005,true_behavior_fixed_em,mean_regret,5,0.001800939734985483,0.0003267179419825109,0.0014060377829002236,0.00228871214474593,0.0013952658288585722,0.0022066136411123937,model_seed
0.0,0.005,true_behavior_fixed_em,rank_error,5,0.41035598705501625,0.05695241220710534,0.3268608414239482,0.4854368932038835,0.3396402272065928,0.4810717469034397,model_seed
0.0,0.005,true_behavior_fixed_em,reward_mode_separation,5,0.005964487176160182,0.0008055580125283949,0.0052114796297628154,0.006873387452031997,0.004964254793539095,0.006964719558781269,model_seed
0.0,0.005,true_behavior_fixed_em,validation_nll,5,-1.2176628828048706,0.029626690171718085,-1.2638740539550781,-1.1891816854476929,-1.2544492773770304,-1.1808764882327107,model_seed
0.0,0.01,collapsed_constrained_reference,behavior_table_mae,5,0.15315799928373758,0.0001480246884190005,0.15292490385472773,0.15329471963147323,0.15297420235728237,0.15334179621019278,model_seed
0.0,0.01,collapsed_constrained_reference,do_mae,5,0.017301811823024205,0.0034669073866408708,0.012706503546213452,0.020749127507016914,0.01299707773592553,0.021606545910122878,model_seed
0.0,0.01,collapsed_constrained_reference,latent_collapse,5,1.0,0.0,1.0,1.0,1.0,1.0,model_seed
0.0,0.01,collapsed_constrained_reference,mean_regret,5,0.0035125655129246134,0.0005784066310058058,0.0025851702090482704,0.004015559019816013,0.002794378822882374,0.0042307522029668525,model_seed
0.0,0.01,collapsed_constrained_reference,rank_error,5,0.6427184466019417,0.06261111445429232,0.5533980582524272,0.7022653721682848,0.5649764798966315,0.7204604133072519,model_seed
0.0,0.01,collapsed_constrained_reference,reward_mode_separation,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,collapsed_constrained_reference,validation_nll,5,-1.0785330414772034,0.12430050556684835,-1.1818149089813232,-0.867331326007843,-1.232872504198086,-0.9241935787563209,model_seed
0.0,0.01,current_random_init,behavior_table_mae,5,0.19298008086366789,0.0030914513649482585,0.18767921489973866,0.19576808456331493,0.18914153700161374,0.19681862472572204,model_seed
0.0,0.01,current_random_init,do_mae,5,0.012375783051767893,0.0008918085128196176,0.011429568545671,0.01343233090439824,0.011268456528108131,0.013483109575427655,model_seed
0.0,0.01,current_random_init,latent_collapse,5,1.0,0.0,1.0,1.0,1.0,1.0,model_seed
0.0,0.01,current_random_init,mean_regret,5,0.0039017469504381624,0.00010655590429771136,0.003787100920067716,0.004036589392056119,0.0037694403202756482,0.004034053580600676,model_seed
0.0,0.01,current_random_init,rank_error,5,0.6919093851132686,0.015754901546457086,0.6763754045307443,0.7087378640776699,0.672347091067788,0.7114716791587492,model_seed
0.0,0.01,current_random_init,reward_mode_separation,5,0.006947437344011123,0.00045142676335405114,0.0064857378194633645,0.00761558261011089,0.006386916984128747,0.0075079577038935,model_seed
0.0,0.01,current_random_init,validation_nll,5,-1.2119927644729613,0.018916469137618776,-1.230071783065796,-1.1844679117202759,-1.2354806631742752,-1.1885048657716475,model_seed
0.0,0.01,oracle_compatible_plugin,behavior_table_mae,5,6.623182749422238e-09,0.0,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,model_seed
0.0,0.01,oracle_compatible_plugin,do_mae,5,0.012982377443455765,0.0008829214161691631,0.011726077860063163,0.013998131254894013,0.01188608570775543,0.0140786691791561,model_seed
0.0,0.01,oracle_compatible_plugin,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,oracle_compatible_plugin,mean_regret,5,0.0010077347006855343,0.00024765941291733586,0.0006349945045263475,0.0013085419788578987,0.0007002249238497975,0.001315244477521271,model_seed
0.0,0.01,oracle_compatible_plugin,rank_error,5,0.2601941747572815,0.05570668899356615,0.18122977346278318,0.3365695792880259,0.19102518457483642,0.3293631649397266,model_seed
0.0,0.01,oracle_compatible_plugin,reward_mode_separation,5,0.021223835238415263,0.0006417627627695621,0.020134259134151677,0.021684886861052598,0.020426981520496514,0.022020688956334012,model_seed
0.0,0.01,oracle_compatible_plugin,validation_nll,5,-1.200522255897522,0.027245754946202676,-1.2236472368240356,-1.162914752960205,-1.234352328918104,-1.1666921828769399,model_seed
0.0,0.01,oracle_initialized_joint,behavior_table_mae,5,0.004638891998702973,0.0019618862335930194,0.0022839232455801398,0.006316151801518861,0.0022028884938789356,0.0070748955035270095,model_seed
0.0,0.01,oracle_initialized_joint,do_mae,5,0.012091694216519847,0.00046232799571151157,0.011313931483853729,0.01244579799423059,0.011517638188883158,0.012665750244156537,model_seed
0.0,0.01,oracle_initialized_joint,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,oracle_initialized_joint,mean_regret,5,0.0020892084567478496,0.00043057370837976534,0.0016314279339725358,0.002636751409761921,0.0015545805844796076,0.0026238363290160913,model_seed
0.0,0.01,oracle_initialized_joint,rank_error,5,0.4466019417475728,0.06910730260214443,0.37540453074433655,0.540453074433657,0.3607938920935166,0.532409991401629,model_seed
0.0,0.01,oracle_initialized_joint,reward_mode_separation,5,0.00649137980656372,0.0005599067213650438,0.005793491469142109,0.007109299737581922,0.005796163788292437,0.007186595824835002,model_seed
0.0,0.01,oracle_initialized_joint,validation_nll,5,-1.4425021409988403,0.034169033973597246,-1.4870038032531738,-1.4022241830825806,-1.4849286003372575,-1.4000756816604232,model_seed
0.0,0.01,oracle_reward_fixed_learn_behavior,behavior_table_mae,5,0.02272184991214617,0.0019392891645842018,0.01995079070370038,0.02528567463199112,0.02031390437437531,0.02512979544991703,model_seed
0.0,0.01,oracle_reward_fixed_learn_behavior,do_mae,5,0.012982377443455765,0.0008829214161691631,0.011726077860063163,0.013998131254894013,0.01188608570775543,0.0140786691791561,model_seed
0.0,0.01,oracle_reward_fixed_learn_behavior,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,oracle_reward_fixed_learn_behavior,mean_regret,5,0.0010077347006855343,0.00024765941291733586,0.0006349945045263475,0.0013085419788578987,0.0007002249238497975,0.001315244477521271,model_seed
0.0,0.01,oracle_reward_fixed_learn_behavior,rank_error,5,0.2601941747572815,0.05570668899356615,0.18122977346278318,0.3365695792880259,0.19102518457483642,0.3293631649397266,model_seed
0.0,0.01,oracle_reward_fixed_learn_behavior,reward_mode_separation,5,0.021223835238415263,0.0006417627627695621,0.020134259134151677,0.021684886861052598,0.020426981520496514,0.022020688956334012,model_seed
0.0,0.01,oracle_reward_fixed_learn_behavior,validation_nll,5,-1.1989468574523925,0.02799553204641643,-1.2219194173812866,-1.160431981086731,-1.2337079017049877,-1.1641858131997973,model_seed
0.0,0.01,oracle_u_aware_ceiling,do_mae,5,0.010592940630567997,0.0007161449710403063,0.00977822758701245,0.01148838179629684,0.00970372920253257,0.011482152058603425,model_seed
0.0,0.01,oracle_u_aware_ceiling,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,oracle_u_aware_ceiling,mean_regret,5,0.0008080372441046687,0.00020057257935824567,0.0004558019409050405,0.0009608169361132904,0.0005589934932886671,0.0010570809949206703,model_seed
0.0,0.01,oracle_u_aware_ceiling,rank_error,5,0.2284789644012945,0.050219196741154236,0.13915857605177995,0.255663430420712,0.16612359578909136,0.29083433301349765,model_seed
0.0,0.01,oracle_u_aware_ceiling,reward_mode_separation,5,0.020440612162815886,0.0011789563661723558,0.0192819803986092,0.022191143959420727,0.018976744487486534,0.021904479838145238,model_seed
0.0,0.01,oracle_u_aware_ceiling,validation_nll,5,-1.249742406707386,0.016276913283426755,-1.2747979846623072,-1.2302633245577907,-1.2699528639333015,-1.2295319494814703,model_seed
0.0,0.01,true_behavior_fixed,behavior_table_mae,5,6.623182749422238e-09,0.0,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,model_seed
0.0,0.01,true_behavior_fixed,do_mae,5,0.017105609123628608,0.004942942333672973,0.013284933382396258,0.02576343928349034,0.010968135582709568,0.023243082664547648,model_seed
0.0,0.01,true_behavior_fixed,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,true_behavior_fixed,mean_regret,5,0.0033593304226772662,0.0006071661809214111,0.0026887907889182917,0.004327802004099284,0.0026054340349002756,0.004113226810454257,model_seed
0.0,0.01,true_behavior_fixed,rank_error,5,0.6258899676375405,0.0649107365065894,0.5469255663430421,0.7216828478964401,0.5452926430204175,0.7064872922546634,model_seed
0.0,0.01,true_behavior_fixed,reward_mode_separation,5,0.006627123202888149,0.00045937216173124666,0.0061404053131656495,0.0073844465915601475,0.006056737327889423,0.007197509077886876,model_seed
0.0,0.01,true_behavior_fixed,validation_nll,5,-1.0892145156860351,0.2377389626947516,-1.2063816785812378,-0.6640902757644653,-1.3844064266344165,-0.7940226047376537,model_seed
0.0,0.01,true_behavior_fixed_em,behavior_table_mae,5,6.623182749422238e-09,0.0,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,model_seed
0.0,0.01,true_behavior_fixed_em,do_mae,5,0.01382112735672546,0.0019264025987332945,0.01217580042556913,0.016570549711571146,0.011429182603832152,0.016213072109618767,model_seed
0.0,0.01,true_behavior_fixed_em,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,true_behavior_fixed_em,mean_regret,5,0.00318057235755709,0.0005054507369155032,0.0026123961478015964,0.0037740045794969687,0.002552972374663546,0.0038081723404506337,model_seed
0.0,0.01,true_behavior_fixed_em,rank_error,5,0.6032362459546926,0.06031063654504373,0.5275080906148867,0.6666666666666666,0.5283506998479595,0.6781217920614258,model_seed
0.0,0.01,true_behavior_fixed_em,reward_mode_separation,5,0.005885360755335782,0.0005045887024221476,0.0053335244550545965,0.006639470377162828,0.005258831129637848,0.006511890381033716,model_seed
0.0,0.01,true_behavior_fixed_em,validation_nll,5,-1.1458794593811035,0.07330037514084417,-1.240096092224121,-1.0364375114440918,-1.23689389624832,-1.054865022513887,model_seed
0.0,0.02,collapsed_constrained_reference,behavior_table_mae,5,0.15315799928373758,0.0001480246884190005,0.15292490385472773,0.15329471963147323,0.15297420235728237,0.15334179621019278,model_seed
0.0,0.02,collapsed_constrained_reference,do_mae,5,0.018280423815647324,0.003605264949799787,0.015185283968429105,0.02425039056971363,0.01380389612349502,0.02275695150779963,model_seed
0.0,0.02,collapsed_constrained_reference,latent_collapse,5,1.0,0.0,1.0,1.0,1.0,1.0,model_seed
0.0,0.02,collapsed_constrained_reference,mean_regret,5,0.006104465217876633,0.00014450870053755153,0.005940306367424151,0.006284055899446468,0.005925033966991946,0.00628389646876132,model_seed
0.0,0.02,collapsed_constrained_reference,rank_error,5,0.8750809061488672,0.013065779442191842,0.8543689320388349,0.8867313915857605,0.8588575982070268,0.8913042140907077,model_seed
0.0,0.02,collapsed_constrained_reference,reward_mode_separation,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,collapsed_constrained_reference,validation_nll,5,-1.0077519059181212,0.07547777453464831,-1.0584173202514648,-0.8752711415290833,-1.101469941222335,-0.9140338706139074,model_seed
0.0,0.02,current_random_init,behavior_table_mae,5,0.19240359955777725,0.0039853995946005005,0.18548024402310453,0.19545118943270712,0.18745507236270592,0.19735212675284858,model_seed
0.0,0.02,current_random_init,do_mae,5,0.014688121854535783,0.00033435896301002826,0.014192310297454547,0.015002884323658754,0.014272960367689486,0.01510328334138208,model_seed
0.0,0.02,current_random_init,latent_collapse,5,1.0,0.0,1.0,1.0,1.0,1.0,model_seed
0.0,0.02,current_random_init,mean_regret,5,0.0062413243793633805,9.808232070374088e-05,0.006070550599892617,0.00631296779368609,0.006119539092885269,0.006363109665841492,model_seed
0.0,0.02,current_random_init,rank_error,5,0.883495145631068,0.010233908285334563,0.8673139158576052,0.8932038834951457,0.8707880701522488,0.8962022211098872,model_seed
0.0,0.02,current_random_init,reward_mode_separation,5,0.0072352399660377915,0.0005442128855902171,0.006652535135365104,0.007848735692814416,0.006559510418641834,0.007910969513433749,model_seed
0.0,0.02,current_random_init,validation_nll,5,-1.1079272031784058,0.013055527891474591,-1.1225974559783936,-1.0899022817611694,-1.1241377821387948,-1.0917166242180167,model_seed
0.0,0.02,oracle_compatible_plugin,behavior_table_mae,5,6.623182749422238e-09,0.0,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,model_seed
0.0,0.02,oracle_compatible_plugin,do_mae,5,0.012604690399475506,0.0020663722387230855,0.010587412516252727,0.015887603054530967,0.010038950383765333,0.01517043041518568,model_seed
0.0,0.02,oracle_compatible_plugin,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,oracle_compatible_plugin,mean_regret,5,0.0009821573801883237,0.0004642644744591576,0.0006621904548374774,0.0017741431171640408,0.00040569689660739563,0.0015586178637692519,model_seed
0.0,0.02,oracle_compatible_plugin,rank_error,5,0.2621359223300971,0.09858605962283375,0.18770226537216828,0.42718446601941745,0.13972516137165442,0.38454668328853975,model_seed
0.0,0.02,oracle_compatible_plugin,reward_mode_separation,5,0.040353592833896945,0.002159043227166135,0.037038437015402534,0.04263209786273913,0.03767278658815908,0.043034399079634814,model_seed
0.0,0.02,oracle_compatible_plugin,validation_nll,5,-1.1127038240432738,0.015387223215737484,-1.12850022315979,-1.0922226905822754,-1.1318095851425802,-1.0935980629439674,model_seed
0.0,0.02,oracle_initialized_joint,behavior_table_mae,5,0.0111179654635593,0.0033728679208308763,0.006826815340683209,0.014227207874677177,0.00692999679556721,0.015305934131551392,model_seed
0.0,0.02,oracle_initialized_joint,do_mae,5,0.012076851906206105,0.0017597411501933057,0.01000320137104857,0.01422075459865528,0.00989184467385339,0.014261859138558819,model_seed
0.0,0.02,oracle_initialized_joint,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,oracle_initialized_joint,mean_regret,5,0.0023753207514916504,0.0007079389028399208,0.0013567510793058648,0.0032237719237110172,0.0014962985029074464,0.003254343000075854,model_seed
0.0,0.02,oracle_initialized_joint,rank_error,5,0.4692556634304207,0.09770569022298077,0.32362459546925565,0.5792880258899676,0.3479380254608957,0.5905733013999457,model_seed
0.0,0.02,oracle_initialized_joint,reward_mode_separation,5,0.024667651760153265,0.00899332487390004,0.011994803495808061,0.03705599930709643,0.01350096404008116,0.03583433948022537,model_seed
0.0,0.02,oracle_initialized_joint,validation_nll,5,-1.2666850328445434,0.0409772510691953,-1.3159292936325073,-1.2135215997695923,-1.31756501024252,-1.2158050554465667,model_seed
0.0,0.02,oracle_reward_fixed_learn_behavior,behavior_table_mae,5,0.04701378593876942,0.008325291634359109,0.0342366373790941,0.05548534885910434,0.03667657104183872,0.05735100083570012,model_seed
0.0,0.02,oracle_reward_fixed_learn_behavior,do_mae,5,0.012604690399475506,0.0020663722387230855,0.010587412516252727,0.015887603054530967,0.010038950383765333,0.01517043041518568,model_seed
0.0,0.02,oracle_reward_fixed_learn_behavior,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,oracle_reward_fixed_learn_behavior,mean_regret,5,0.0009821573801883237,0.0004642644744591576,0.0006621904548374774,0.0017741431171640408,0.00040569689660739563,0.0015586178637692519,model_seed
0.0,0.02,oracle_reward_fixed_learn_behavior,rank_error,5,0.2621359223300971,0.09858605962283375,0.18770226537216828,0.42718446601941745,0.13972516137165442,0.38454668328853975,model_seed
0.0,0.02,oracle_reward_fixed_learn_behavior,reward_mode_separation,5,0.040353592833896945,0.002159043227166135,0.037038437015402534,0.04263209786273913,0.03767278658815908,0.043034399079634814,model_seed
0.0,0.02,oracle_reward_fixed_learn_behavior,validation_nll,5,-1.1226657152175903,0.01628268835671465,-1.139665126800537,-1.1053670644760132,-1.1428833431440946,-1.102448087291086,model_seed
0.0,0.02,oracle_u_aware_ceiling,do_mae,5,0.010656300772775138,0.000705369243316912,0.009960576245768482,0.011568707137776503,0.009780469177908296,0.01153213236764198,model_seed
0.0,0.02,oracle_u_aware_ceiling,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,oracle_u_aware_ceiling,mean_regret,5,0.0007817790497955338,9.549951027038328e-05,0.0006675455412159123,0.0009219902842450468,0.0006632007460467081,0.0009003573535443595,model_seed
0.0,0.02,oracle_u_aware_ceiling,rank_error,5,0.227831715210356,0.024921195220942986,0.1941747572815534,0.2621359223300971,0.19688796431230332,0.2587754661084087,model_seed
0.0,0.02,oracle_u_aware_ceiling,reward_mode_separation,5,0.0397383844987354,0.0007605804504801789,0.038789690924073875,0.04088178874283803,0.03879399913563656,0.04068276986183424,model_seed
0.0,0.02,oracle_u_aware_ceiling,validation_nll,5,-1.15877372082659,0.011043202735252427,-1.1674884690813294,-1.1419418451187506,-1.1724856680878184,-1.1450617735653617,model_seed
0.0,0.02,true_behavior_fixed,behavior_table_mae,5,6.623182749422238e-09,0.0,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,model_seed
0.0,0.02,true_behavior_fixed,do_mae,5,0.015860025358533616,0.0011915496343157328,0.014673236814337649,0.017518004127266507,0.014380521075530906,0.017339529641536323,model_seed
0.0,0.02,true_behavior_fixed,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,true_behavior_fixed,mean_regret,5,0.005675121606822137,0.00021425422945364037,0.00545662071330907,0.006019813432677675,0.005409089843646663,0.005941153369997611,model_seed
0.0,0.02,true_behavior_fixed,rank_error,5,0.83042071197411,0.018392585421854783,0.8058252427184466,0.8543689320388349,0.8075833008219055,0.8532581231263145,model_seed
0.0,0.02,true_behavior_fixed,reward_mode_separation,5,0.009565683028978313,0.0010403999525839753,0.007974682206800412,0.010893148710654013,0.008273855864121885,0.01085751019383474,model_seed
0.0,0.02,true_behavior_fixed,validation_nll,5,-1.073564839363098,0.023828378451345576,-1.1146680116653442,-1.0553302764892578,-1.1031516790217084,-1.0439779997044878,model_seed
0.0,0.02,true_behavior_fixed_em,behavior_table_mae,5,6.623182749422238e-09,0.0,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,model_seed
0.0,0.02,true_behavior_fixed_em,do_mae,5,0.017304613840844203,0.0024209816203475307,0.014180320330008852,0.02062360648336825,0.014298568122545655,0.02031065955914275,model_seed
0.0,0.02,true_behavior_fixed_em,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,true_behavior_fixed_em,mean_regret,5,0.005614480077951596,0.0003142545360145019,0.005112975610724699,0.005898908400660164,0.00522428153431016,0.0060046786215930325,model_seed
0.0,0.02,true_behavior_fixed_em,rank_error,5,0.8258899676375405,0.022699906688349744,0.7864077669902912,0.8446601941747572,0.7977043107400318,0.8540756245350493,model_seed
0.0,0.02,true_behavior_fixed_em,reward_mode_separation,5,0.008414894553520794,0.0007193949176662588,0.007818040438155373,0.009604091214390325,0.007521647783763838,0.00930814132327775,model_seed
0.0,0.02,true_behavior_fixed_em,validation_nll,5,-1.0300833463668824,0.033929352354084986,-1.0712459087371826,-0.9951395988464355,-1.07221220166732,-0.9879544910664448,model_seed
0.0,0.05,collapsed_constrained_reference,behavior_table_mae,5,0.15315799928373758,0.0001480246884190005,0.15292490385472773,0.15329471963147323,0.15297420235728237,0.15334179621019278,model_seed
0.0,0.05,collapsed_constrained_reference,do_mae,5,0.026264904735054828,0.00329929734063961,0.024066235007300013,0.03207727126509973,0.022168286007813197,0.03036152346229646,model_seed
0.0,0.05,collapsed_constrained_reference,latent_collapse,5,1.0,0.0,1.0,1.0,1.0,1.0,model_seed
0.0,0.05,collapsed_constrained_reference,mean_regret,5,0.006574999911685565,2.081884851278156e-05,0.006544247006747685,0.006593816526100643,0.006549149897003187,0.006600849926367944,model_seed
0.0,0.05,collapsed_constrained_reference,rank_error,5,0.9080906148867314,0.001772564911019934,0.9061488673139159,0.9093851132686084,0.9058896848522386,0.9102915449212241,model_seed
0.0,0.05,collapsed_constrained_reference,reward_mode_separation,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,collapsed_constrained_reference,validation_nll,5,-0.548009192943573,0.06168414980354613,-0.5850129723548889,-0.438118577003479,-0.6246001810144441,-0.4714182048727018,model_seed
0.0,0.05,current_random_init,behavior_table_mae,5,0.19384387977835207,0.00283438966099091,0.18933722488582136,0.19636698541127975,0.19032452017941867,0.19736323937728548,model_seed
0.0,0.05,current_random_init,do_mae,5,0.025364390980828655,0.0008027664233465414,0.024240863569822423,0.026388199970779635,0.02436762481399245,0.02636115714766486,model_seed
0.0,0.05,current_random_init,latent_collapse,5,1.0,0.0,1.0,1.0,1.0,1.0,model_seed
0.0,0.05,current_random_init,mean_regret,5,0.006576086208138076,1.8305553101996886e-05,0.006548415558808166,0.006593816526100643,0.006553356861884119,0.006598815554392033,model_seed
0.0,0.05,current_random_init,rank_error,5,0.9061488673139158,0.002288371460150612,0.9029126213592233,0.9093851132686084,0.9033074788573298,0.9089902557705017,model_seed
0.0,0.05,current_random_init,reward_mode_separation,5,0.008444978566383361,0.0005537939402771289,0.00765408581144896,0.009047437543437505,0.007757352568317844,0.009132604564448879,model_seed
0.0,0.05,current_random_init,validation_nll,5,-0.5981263518333435,0.019039570575482088,-0.613330602645874,-0.5653622150421143,-0.6217671011581793,-0.5744856025085077,model_seed
0.0,0.05,oracle_compatible_plugin,behavior_table_mae,5,6.623182749422238e-09,0.0,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,model_seed
0.0,0.05,oracle_compatible_plugin,do_mae,5,0.011288580828172792,0.0009313750274145431,0.01045036782870657,0.012348722429517662,0.010132125987806108,0.012445035668539476,model_seed
0.0,0.05,oracle_compatible_plugin,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,oracle_compatible_plugin,mean_regret,5,0.0008819397203796838,0.0002393660830361518,0.0007099080257503503,0.0012932714164640812,0.0005847274726826408,0.0011791519680767269,model_seed
0.0,0.05,oracle_compatible_plugin,rank_error,5,0.24724919093851133,0.04737536904897167,0.21035598705501618,0.3300970873786408,0.1884249007887862,0.30607348108823645,model_seed
0.0,0.05,oracle_compatible_plugin,reward_mode_separation,5,0.09884372718870979,0.0013719214068078738,0.0968988165062996,0.10005687130071378,0.09714026176951139,0.10054719260790819,model_seed
0.0,0.05,oracle_compatible_plugin,validation_nll,5,-0.8234427332878113,0.011620229777576726,-0.8343226909637451,-0.8066824674606323,-0.8378711542534837,-0.8090143123221388,model_seed
0.0,0.05,oracle_initialized_joint,behavior_table_mae,5,0.0012177396487347636,0.000321312607690094,0.0008114390907505754,0.0015910406084020333,0.0008187773515970032,0.001616701945872524,model_seed
0.0,0.05,oracle_initialized_joint,do_mae,5,0.010169981738558011,0.0010639271024880585,0.009090022671569936,0.011542605272421158,0.00884894175868534,0.011491021718430684,model_seed
0.0,0.05,oracle_initialized_joint,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,oracle_initialized_joint,mean_regret,5,0.0007953362870733321,0.0001955796591953317,0.0006744121858780045,0.0011411882743319892,0.0005524920654695265,0.0010381805086771378,model_seed
0.0,0.05,oracle_initialized_joint,rank_error,5,0.22783171521035603,0.03812731773468774,0.20064724919093851,0.29449838187702265,0.18049039743111828,0.2751730329895938,model_seed
0.0,0.05,oracle_initialized_joint,reward_mode_separation,5,0.09936027250969867,0.0017307008267803787,0.09659377072027733,0.10119406884810828,0.09721132360142398,0.10150922141797336,model_seed
0.0,0.05,oracle_initialized_joint,validation_nll,5,-1.1338114023208619,0.08262762210985652,-1.2199913263320923,-1.0124815702438354,-1.2364071459518562,-1.0312156586898675,model_seed
0.0,0.05,oracle_reward_fixed_learn_behavior,behavior_table_mae,5,0.006496145079917653,0.0007546561985665155,0.005939707077596721,0.0077606902358123685,0.005559115647136298,0.007433174512699008,model_seed
0.0,0.05,oracle_reward_fixed_learn_behavior,do_mae,5,0.011288580828172792,0.0009313750274145431,0.01045036782870657,0.012348722429517662,0.010132125987806108,0.012445035668539476,model_seed
0.0,0.05,oracle_reward_fixed_learn_behavior,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,oracle_reward_fixed_learn_behavior,mean_regret,5,0.0008819397203796838,0.0002393660830361518,0.0007099080257503503,0.0012932714164640812,0.0005847274726826408,0.0011791519680767269,model_seed
0.0,0.05,oracle_reward_fixed_learn_behavior,rank_error,5,0.24724919093851133,0.04737536904897167,0.21035598705501618,0.3300970873786408,0.1884249007887862,0.30607348108823645,model_seed
0.0,0.05,oracle_reward_fixed_learn_behavior,reward_mode_separation,5,0.09884372718870979,0.0013719214068078738,0.0968988165062996,0.10005687130071378,0.09714026176951139,0.10054719260790819,model_seed
0.0,0.05,oracle_reward_fixed_learn_behavior,validation_nll,5,-0.8244737148284912,0.011308465181172546,-0.8351356387138367,-0.807918906211853,-0.838515028918894,-0.8104324007380884,model_seed
0.0,0.05,oracle_u_aware_ceiling,do_mae,5,0.011805688013137543,0.0011445307171301456,0.009843650295482086,0.012651439302780542,0.010384565426838702,0.013226810599436385,model_seed
0.0,0.05,oracle_u_aware_ceiling,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,oracle_u_aware_ceiling,mean_regret,5,0.0008240690227299778,0.00017559754630103657,0.0006815147537055547,0.001107822150543345,0.0006060358713150618,0.0010421021741448939,model_seed
0.0,0.05,oracle_u_aware_ceiling,rank_error,5,0.23948220064724915,0.03996468943439633,0.19741100323624594,0.2912621359223301,0.18985948457716478,0.2891049167173335,model_seed
0.0,0.05,oracle_u_aware_ceiling,reward_mode_separation,5,0.10022614947185234,0.0011633024229885645,0.09870243267547153,0.10184514429132997,0.09878171873420423,0.10167058020950044,model_seed
0.0,0.05,oracle_u_aware_ceiling,validation_nll,5,-0.8638604406239765,0.00839990195955393,-0.8763926409404919,-0.8564495594130056,-0.8742902964755959,-0.8534305847723571,model_seed
0.0,0.05,true_behavior_fixed,behavior_table_mae,5,6.623182749422238e-09,0.0,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,6.623182749422238e-09,model_seed
0.0,0.05,true_behavior_fixed,do_mae,5,0.021000603701900957,0.0022318429585448094,0.01932579957101688,0.02470433576961102,0.018229404650631286,0.023771802753170628,model_seed
0.0,0.05,true_behavior_fixed,latent_collapse,5,0.0,0.0,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,true_behavior_fixed,mean_regret,5,0.006470472023402375,6.192356015956437e-05,0.006375242389123877,0.006517683792436362,0.006393583768111639,0.0065473602786931115,model_seed
0.0,0.05,true_behavior_fixed,rank_error,5,0.8919093851132687,0.011578345514562027,0.8802588996763754,0.9061488673139159,0.877532970329073,0.9062857998974644,model_seed
