anchor_id,kappa,condition,mixture,left_action,right_action,crossing,status,top_left,top_point,top_right
293,0.3,confounded,logger12_balanced,base,plus,0.019488314675979442,nonnegative,base,base|plus,plus
294,0.3,confounded,logger12_balanced,minus,base,0.017883451291641116,nonnegative,minus,minus|base,base
294,0.3,confounded,logger12_balanced,minus,plus,0.018070266152294675,nonnegative,base,base,base
294,0.3,confounded,logger12_balanced,base,plus,0.01825708101294824,nonnegative,base,base|plus,plus
295,0.3,confounded,logger12_balanced,minus,base,0.009515476759185404,nonnegative,minus,minus|base,base
295,0.3,confounded,logger12_balanced,minus,plus,0.009707608966145568,nonnegative,base,base,base
295,0.3,confounded,logger12_balanced,base,plus,0.009899741173105731,nonnegative,base,base|plus,plus
296,0.3,confounded,logger12_balanced,minus,base,0.019138483443921217,nonnegative,minus,minus|base,base
296,0.3,confounded,logger12_balanced,minus,plus,0.019362852969590318,nonnegative,base,base,base
296,0.3,confounded,logger12_balanced,base,plus,0.019587222495259418,nonnegative,base,base|plus,plus
297,0.3,confounded,logger12_balanced,minus,base,0.01947792068739259,nonnegative,minus,minus|base,base
297,0.3,confounded,logger12_balanced,minus,plus,0.019612833228113132,nonnegative,base,base,base
297,0.3,confounded,logger12_balanced,base,plus,0.01974774576883368,nonnegative,base,base|plus,plus
298,0.3,confounded,logger12_balanced,minus,base,0.018269967987865808,nonnegative,minus,minus|base,base
298,0.3,confounded,logger12_balanced,minus,plus,0.018457105677461096,nonnegative,base,base,base
298,0.3,confounded,logger12_balanced,base,plus,0.018644243367056387,nonnegative,base,base|plus,plus
300,0.3,confounded,logger12_balanced,minus,base,0.0156719880079903,nonnegative,minus,minus|base,base
300,0.3,confounded,logger12_balanced,minus,plus,0.016005001549530547,nonnegative,base,base,base
300,0.3,confounded,logger12_balanced,base,plus,0.016338015091070798,nonnegative,base,base|plus,plus
301,0.3,confounded,logger12_balanced,minus,base,0.017951413667310533,nonnegative,minus,minus|base,base
301,0.3,confounded,logger12_balanced,minus,plus,0.018149109795850084,nonnegative,base,base,base
301,0.3,confounded,logger12_balanced,base,plus,0.01834680592438964,nonnegative,base,base|plus,plus
302,0.3,confounded,logger12_balanced,minus,base,0.008553135676025263,nonnegative,minus,minus|base,base
302,0.3,confounded,logger12_balanced,minus,plus,0.012768632920252172,nonnegative,base,base,base
302,0.3,confounded,logger12_balanced,base,plus,0.01698413016447908,nonnegative,base,base|plus,plus
303,0.3,confounded,logger12_balanced,minus,base,0.008200968880938872,nonnegative,plus,plus,plus
303,0.3,confounded,logger12_balanced,minus,plus,0.006318389571321469,nonnegative,minus,minus|plus,plus
303,0.3,confounded,logger12_balanced,base,plus,0.004435810261704068,nonnegative,minus,minus,minus
304,0.3,confounded,logger12_balanced,minus,base,0.015191038212278112,nonnegative,minus,minus|base,base
304,0.3,confounded,logger12_balanced,minus,plus,0.017101041657882433,nonnegative,base,base,base
304,0.3,confounded,logger12_balanced,base,plus,0.019011045103486758,nonnegative,base,base|plus,plus
305,0.3,confounded,logger12_balanced,minus,base,0.019460393128389875,nonnegative,minus,minus|base,base
305,0.3,confounded,logger12_balanced,minus,plus,0.019648353276611182,nonnegative,base,base,base
305,0.3,confounded,logger12_balanced,base,plus,0.019836313424832493,nonnegative,base,base|plus,plus
306,0.3,confounded,logger12_balanced,minus,base,0.011549421807276843,nonnegative,minus,minus|base,base
306,0.3,confounded,logger12_balanced,minus,plus,0.015101548614058212,nonnegative,base,base,base
306,0.3,confounded,logger12_balanced,base,plus,0.018653675420839583,nonnegative,base,base|plus,plus
307,0.3,confounded,logger12_balanced,minus,base,0.004972036425387276,nonnegative,plus,plus,plus
307,0.3,confounded,logger12_balanced,minus,plus,0.002883823962012884,nonnegative,minus,minus|plus,plus
307,0.3,confounded,logger12_balanced,base,plus,0.0007956114986384931,nonnegative,minus,minus,minus
308,0.3,confounded,logger12_balanced,minus,base,0.008778393129404243,nonnegative,minus,minus|base,base
308,0.3,confounded,logger12_balanced,minus,plus,0.013359152802464209,nonnegative,base,base,base
308,0.3,confounded,logger12_balanced,base,plus,0.017939912475524174,nonnegative,base,base|plus,plus
309,0.3,confounded,logger12_balanced,minus,plus,0.0003170720441472707,nonnegative,base,base,base
309,0.3,confounded,logger12_balanced,base,plus,0.005232559958703493,nonnegative,base,base|plus,plus
310,0.3,confounded,logger12_balanced,minus,base,0.0038068080956047785,nonnegative,minus,minus|base,base
310,0.3,confounded,logger12_balanced,minus,plus,0.004704965264014834,nonnegative,base,base,base
310,0.3,confounded,logger12_balanced,base,plus,0.005603122432424889,nonnegative,base,base|plus,plus
311,0.3,confounded,logger12_balanced,minus,plus,0.0018714942980021148,nonnegative,base,base,base
311,0.3,confounded,logger12_balanced,base,plus,0.00562686163588714,nonnegative,base,base|plus,plus
312,0.3,confounded,logger12_balanced,base,plus,0.0045243767341866335,nonnegative,base,base|plus,plus
313,0.3,confounded,logger12_balanced,minus,base,0.008057530407135083,nonnegative,minus,minus|base,base
313,0.3,confounded,logger12_balanced,minus,plus,0.008253650533284935,nonnegative,base,base,base
313,0.3,confounded,logger12_balanced,base,plus,0.008449770659434789,nonnegative,base,base|plus,plus
314,0.3,confounded,logger12_balanced,minus,base,0.003125694650161215,nonnegative,plus,plus,plus
315,0.3,confounded,logger12_balanced,minus,base,0.008003882706237864,nonnegative,minus,minus|base,base
315,0.3,confounded,logger12_balanced,minus,plus,0.00819871623326825,nonnegative,base,base,base
315,0.3,confounded,logger12_balanced,base,plus,0.008393549760298638,nonnegative,base,base|plus,plus
316,0.3,confounded,logger12_balanced,minus,base,0.008866865080887631,nonnegative,minus,minus|base,base
316,0.3,confounded,logger12_balanced,minus,plus,0.009179871230593493,nonnegative,base,base,base
316,0.3,confounded,logger12_balanced,base,plus,0.009492877380299357,nonnegative,base,base|plus,plus
317,0.3,confounded,logger12_balanced,minus,base,0.00630950159973794,nonnegative,minus,minus|base,base
317,0.3,confounded,logger12_balanced,minus,plus,0.006504062318371712,nonnegative,base,base,base
317,0.3,confounded,logger12_balanced,base,plus,0.006698623037005486,nonnegative,base,base|plus,plus
318,0.3,confounded,logger12_balanced,minus,base,0.006484234398000943,nonnegative,minus,minus|base,base
318,0.3,confounded,logger12_balanced,minus,plus,0.006675807148958101,nonnegative,base,base,base
318,0.3,confounded,logger12_balanced,base,plus,0.006867379899915259,nonnegative,base,base|plus,plus
319,0.3,confounded,logger12_balanced,minus,base,0.00882496146062432,nonnegative,minus,minus|base,base
319,0.3,confounded,logger12_balanced,minus,plus,0.013324377934024188,nonnegative,base,base,base
319,0.3,confounded,logger12_balanced,base,plus,0.01782379440742406,nonnegative,base,base|plus,plus
320,0.3,confounded,logger12_balanced,minus,base,0.010839138186840014,nonnegative,plus,plus,plus
320,0.3,confounded,logger12_balanced,minus,plus,0.009571459186118457,nonnegative,minus,minus|plus,plus
320,0.3,confounded,logger12_balanced,base,plus,0.008303780185396901,nonnegative,minus,minus,minus
321,0.3,confounded,logger12_balanced,minus,base,0.02074025514347063,nonnegative,minus,minus|base,base
321,0.3,confounded,logger12_balanced,minus,plus,0.020929754140101745,nonnegative,base,base,base
321,0.3,confounded,logger12_balanced,base,plus,0.021119253136732866,nonnegative,base,base|plus,plus
322,0.3,confounded,logger12_balanced,minus,base,0.017694243400798726,nonnegative,minus,minus|base,base
322,0.3,confounded,logger12_balanced,minus,plus,0.01979360121658298,nonnegative,base,base,base
322,0.3,confounded,logger12_balanced,base,plus,0.021892959032367244,nonnegative,base,base|plus,plus
323,0.3,confounded,logger12_balanced,minus,base,0.010175444093294406,nonnegative,minus,minus|base,base
323,0.3,confounded,logger12_balanced,minus,plus,0.012814892580681837,nonnegative,base,base,base
323,0.3,confounded,logger12_balanced,base,plus,0.01545434106806927,nonnegative,base,base|plus,plus
324,0.3,confounded,logger12_balanced,minus,base,0.008955813523482034,nonnegative,minus,minus|base,base
324,0.3,confounded,logger12_balanced,minus,plus,0.00914813989070858,nonnegative,base,base,base
324,0.3,confounded,logger12_balanced,base,plus,0.009340466257935127,nonnegative,base,base|plus,plus
325,0.3,confounded,logger12_balanced,minus,base,0.020187132932051693,nonnegative,minus,minus|base,base
325,0.3,confounded,logger12_balanced,minus,plus,0.020315404008528118,nonnegative,base,base,base
325,0.3,confounded,logger12_balanced,base,plus,0.02044367508500455,nonnegative,base,base|plus,plus
326,0.3,confounded,logger12_balanced,minus,base,0.009227938478747108,nonnegative,minus,minus|base,base
326,0.3,confounded,logger12_balanced,minus,plus,0.013774132742988552,nonnegative,base,base,base
326,0.3,confounded,logger12_balanced,base,plus,0.01832032700723,nonnegative,base,base|plus,plus
327,0.3,confounded,logger12_balanced,minus,base,0.009663015297481556,nonnegative,plus,plus,plus
327,0.3,confounded,logger12_balanced,minus,plus,0.005407518531617878,nonnegative,minus,minus|plus,plus
327,0.3,confounded,logger12_balanced,base,plus,0.0011520217657542038,nonnegative,minus,minus,minus
328,0.3,confounded,logger12_balanced,minus,base,0.01928285839513618,nonnegative,minus,minus|base,base
328,0.3,confounded,logger12_balanced,minus,plus,0.01963915652490803,nonnegative,base,base,base
328,0.3,confounded,logger12_balanced,base,plus,0.019995454654679886,nonnegative,base,base|plus,plus
329,0.3,confounded,logger12_balanced,minus,base,0.020712055523790518,nonnegative,minus,minus|base,base
329,0.3,confounded,logger12_balanced,minus,plus,0.021187977167989033,nonnegative,base,base,base
329,0.3,confounded,logger12_balanced,base,plus,0.02166389881218755,nonnegative,base,base|plus,plus
330,0.3,confounded,logger12_balanced,minus,base,0.01787657042051342,nonnegative,minus,minus|base,base
330,0.3,confounded,logger12_balanced,minus,plus,0.01841502052852976,nonnegative,base,base,base
330,0.3,confounded,logger12_balanced,base,plus,0.0189534706365461,nonnegative,base,base|plus,plus
331,0.3,confounded,logger12_balanced,minus,base,0.003093572982222348,nonnegative,plus,plus,plus
331,0.3,confounded,logger12_balanced,minus,plus,0.002631443720777134,nonnegative,minus,minus|plus,plus
331,0.3,confounded,logger12_balanced,base,plus,0.0021693144593319205,nonnegative,minus,minus,minus
332,0.3,confounded,logger12_balanced,minus,base,0.007558388382777892,nonnegative,minus,minus|base,base
332,0.3,confounded,logger12_balanced,minus,plus,0.009992159550754238,nonnegative,base,base,base
332,0.3,confounded,logger12_balanced,base,plus,0.012425930718730584,nonnegative,base,base|plus,plus
333,0.3,confounded,logger12_balanced,base,plus,0.004157696920213579,nonnegative,base,base|plus,plus
334,0.3,confounded,logger12_balanced,minus,plus,0.0021758785319640297,nonnegative,base,base,base
334,0.3,confounded,logger12_balanced,base,plus,0.005583343350439306,nonnegative,base,base|plus,plus
335,0.3,confounded,logger12_balanced,minus,base,0.011992170159160764,nonnegative,plus,plus,plus
335,0.3,confounded,logger12_balanced,minus,plus,0.010361189856531818,nonnegative,minus,minus|plus,plus
335,0.3,confounded,logger12_balanced,base,plus,0.008730209553902874,nonnegative,minus,minus,minus
336,0.3,confounded,logger12_balanced,minus,base,0.006611529182272887,nonnegative,minus,minus|base,base
336,0.3,confounded,logger12_balanced,minus,plus,0.006802056763792011,nonnegative,base,base,base
336,0.3,confounded,logger12_balanced,base,plus,0.006992584345311136,nonnegative,base,base|plus,plus
337,0.3,confounded,logger12_balanced,minus,base,0.012638395430339955,nonnegative,minus,minus|base,base
337,0.3,confounded,logger12_balanced,minus,plus,0.017304203517526002,nonnegative,base,base,base
337,0.3,confounded,logger12_balanced,base,plus,0.02197001160471205,nonnegative,base,base|plus,plus
338,0.3,confounded,logger12_balanced,minus,base,0.0005099050110072649,nonnegative,minus,minus|base,base
338,0.3,confounded,logger12_balanced,minus,plus,0.0054003537536699096,nonnegative,base,base,base
338,0.3,confounded,logger12_balanced,base,plus,0.010290802496332553,nonnegative,base,base|plus,plus
339,0.3,confounded,logger12_balanced,minus,base,0.020608200674582616,nonnegative,minus,minus|base,base
339,0.3,confounded,logger12_balanced,minus,plus,0.020733956514872677,nonnegative,base,base,base
339,0.3,confounded,logger12_balanced,base,plus,0.020859712355162742,nonnegative,base,base|plus,plus
340,0.3,confounded,logger12_balanced,minus,base,0.010155051619489264,nonnegative,minus,minus|base,base
340,0.3,confounded,logger12_balanced,minus,plus,0.015013488546871491,nonnegative,base,base,base
340,0.3,confounded,logger12_balanced,base,plus,0.019871925474253718,nonnegative,base,base|plus,plus
342,0.3,confounded,logger12_balanced,minus,base,0.01878280718810984,nonnegative,plus,plus,plus
342,0.3,confounded,logger12_balanced,minus,plus,0.01821862357554734,nonnegative,minus,minus|plus,plus
342,0.3,confounded,logger12_balanced,base,plus,0.017654439962984842,nonnegative,minus,minus,minus
343,0.3,confounded,logger12_balanced,minus,base,0.0033911922706986175,nonnegative,minus,minus|base,base
343,0.3,confounded,logger12_balanced,minus,plus,0.00355308241135351,nonnegative,base,base,base
343,0.3,confounded,logger12_balanced,base,plus,0.003714972552008403,nonnegative,base,base|plus,plus
344,0.3,confounded,logger12_balanced,minus,base,0.004243059060836293,nonnegative,plus,plus,plus
344,0.3,confounded,logger12_balanced,minus,plus,0.004175996302651085,nonnegative,minus,minus|plus,plus
344,0.3,confounded,logger12_balanced,base,plus,0.004108933544465879,nonnegative,minus,minus,minus
345,0.3,confounded,logger12_balanced,minus,base,0.005744266615897628,nonnegative,minus,minus|base,base
345,0.3,confounded,logger12_balanced,minus,plus,0.005934237149302079,nonnegative,base,base,base
345,0.3,confounded,logger12_balanced,base,plus,0.0061242076827065315,nonnegative,base,base|plus,plus
346,0.3,confounded,logger12_balanced,minus,base,0.019633366242826078,nonnegative,minus,minus|base,base
346,0.3,confounded,logger12_balanced,minus,plus,0.019788434683106756,nonnegative,base,base,base
346,0.3,confounded,logger12_balanced,base,plus,0.019943503123387437,nonnegative,base,base|plus,plus
347,0.3,confounded,logger12_balanced,minus,base,0.014532307509736627,nonnegative,minus,minus|base,base
347,0.3,confounded,logger12_balanced,minus,plus,0.016732672696574042,nonnegative,base,base,base
347,0.3,confounded,logger12_balanced,base,plus,0.01893303788341146,nonnegative,base,base|plus,plus
348,0.3,confounded,logger12_balanced,minus,base,0.008865725074348834,nonnegative,plus,plus,plus
348,0.3,confounded,logger12_balanced,minus,plus,0.00749807731336612,nonnegative,minus,minus|plus,plus
348,0.3,confounded,logger12_balanced,base,plus,0.006130429552383409,nonnegative,minus,minus,minus
349,0.3,confounded,logger12_balanced,minus,base,0.004636285977898484,nonnegative,minus,minus|base,base
349,0.3,confounded,logger12_balanced,minus,plus,0.0048271514233283455,nonnegative,base,base,base
349,0.3,confounded,logger12_balanced,base,plus,0.005018016868758208,nonnegative,base,base|plus,plus
350,0.3,confounded,logger12_balanced,minus,plus,0.0010475562220938852,nonnegative,base,base,base
350,0.3,confounded,logger12_balanced,base,plus,0.005114506226642223,nonnegative,base,base|plus,plus
351,0.3,confounded,logger12_balanced,minus,plus,0.0019159420303031338,nonnegative,base,base,base
351,0.3,confounded,logger12_balanced,base,plus,0.00697262544655149,nonnegative,base,base|plus,plus
352,0.3,confounded,logger12_balanced,minus,base,0.009365492554972063,nonnegative,minus,minus|base,base
