action,ci_high,ci_low,condition,kappa,lambda_reward,mean,metric,mixture,model_seed,n_anchors,sd,statistical_unit,theoretical_slope
minus,0.051659263085294914,0.02793134902078297,independent_latents,0.3,0.1,0.04060489707609839,reward_population_rmse,logger2_heavy,1,78,0.004447676206904264,anchor_id,
minus,0.0,0.0,independent_latents,0.3,0.1,0.0,paired_prediction_increment,logger2_heavy,1,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.3,0.1,0.0,paired_increment_absolute_error,logger2_heavy,1,78,0.0,anchor_id,
base,0.031903231267018335,0.016332744062913032,independent_latents,0.3,0.1,0.023473740391868836,reward_population_mae,logger2_heavy,1,78,0.03385937700264857,anchor_id,
base,0.05276010470761972,0.02800796165525896,independent_latents,0.3,0.1,0.04102164949214437,reward_population_rmse,logger2_heavy,1,78,0.0045364520684259245,anchor_id,
base,0.0,0.0,independent_latents,0.3,0.1,0.0,paired_prediction_increment,logger2_heavy,1,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.3,0.1,0.0,paired_increment_absolute_error,logger2_heavy,1,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.3,0.1,0.0,base_prediction_absolute_increment,logger2_heavy,1,78,0.0,anchor_id,
plus,0.03174845099784174,0.01680173480453995,independent_latents,0.3,0.1,0.0239112989373227,reward_population_mae,logger2_heavy,1,78,0.03320108650771689,anchor_id,
plus,0.05301064638396468,0.027972433751775744,independent_latents,0.3,0.1,0.040742240428969734,reward_population_rmse,logger2_heavy,1,78,0.004393305347509151,anchor_id,
plus,0.0,0.0,independent_latents,0.3,0.1,0.0,paired_prediction_increment,logger2_heavy,1,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.3,0.1,0.0,paired_increment_absolute_error,logger2_heavy,1,78,0.0,anchor_id,
minus,-0.0018333376725501527,-0.02014588542404759,independent_latents,0.3,0.1,-0.010722390664794058,signed_balanced_neural_bias,logger12_balanced,1,78,0.03941709438469861,anchor_id,
minus,2.889426589729574e-16,1.750380467349726e-16,independent_latents,0.3,0.1,2.3058478203753253e-16,signed_balanced_population_bias,logger12_balanced,1,78,2.5853128842938937e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.3,0.1,0.0,signed_heavy_neural_drift,logger1_minus_logger2,1,78,0.0,anchor_id,
minus,1.5379435616762577e-16,1.1386902816668272e-17,independent_latents,0.3,0.1,7.97083197166779e-17,signed_heavy_population_drift,logger1_minus_logger2,1,78,3.2002598619878476e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.3,0.1,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,1,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.3,0.1,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,1,78,0.0,anchor_id,
base,-0.0005188705561453245,-0.01825906339901417,independent_latents,0.3,0.1,-0.009593355155233248,signed_balanced_neural_bias,logger12_balanced,1,78,0.04014227531355771,anchor_id,
base,1.423362852083534e-17,0.0,independent_latents,0.3,0.1,5.693451408334136e-18,signed_balanced_population_bias,logger12_balanced,1,78,3.5323957657874637e-17,anchor_id,
