action,bootstrap_unit,ci_high,ci_low,condition,kappa,lambda_reward,mean,metric,mixture,model_seed_count,n_anchors,seed_max,seed_min,seed_sd,seed_variation_reported_separately
base,anchor_id,0.031073012719981464,0.018085260127809432,confounded,0.3,0.0,0.024158177863956243,reward_population_mae,logger12_balanced,3,78,0.02844331685455648,0.019039785778247505,0.004756819548412373,True
base,anchor_id,0.04948894176446055,0.026766314884390092,confounded,0.3,0.0,0.038150754536501325,reward_population_rmse,logger12_balanced,3,78,0.045081615564625414,0.02991544895842732,0.007666768163291497,True
base,anchor_id,0.005391528099741736,-0.012030284306471323,confounded,0.3,0.0,-0.0030431247859655855,signed_balanced_neural_bias,logger12_balanced,3,78,-0.001202915581604882,-0.005260588335273044,0.0020549738865861884,True
base,anchor_id,0.0,0.0,confounded,0.3,0.0,0.0,signed_balanced_population_bias,logger12_balanced,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.03141406233064971,0.01808130553958735,confounded,0.3,0.0,0.024368504569242038,reward_population_mae,logger12_balanced,3,78,0.028484560344043716,0.018916153769821798,0.004922180856796968,True
minus,anchor_id,0.051504480524194374,0.026481725959620162,confounded,0.3,0.0,0.038891797335783275,reward_population_rmse,logger12_balanced,3,78,0.04640998234100154,0.030038787208242063,0.00826682079756845,True
minus,anchor_id,0.005952815924799752,-0.011458614482881392,confounded,0.3,0.0,-0.002372990068012849,signed_balanced_neural_bias,logger12_balanced,3,78,-0.002049394911443968,-0.0028169647345948966,0.0003976924416886051,True
minus,anchor_id,0.002477316113445346,0.0016220734991932975,confounded,0.3,0.0,0.0020567303085455247,signed_balanced_population_bias,logger12_balanced,3,78,0.0020567303085455247,0.0020567303085455247,0.0,True
plus,anchor_id,0.03146963207101379,0.018355253056741516,confounded,0.3,0.0,0.02419660412498256,reward_population_mae,logger12_balanced,3,78,0.02850586818250381,0.019451788119742058,0.004542727217222766,True
plus,anchor_id,0.04786755709357241,0.02716645320015758,confounded,0.3,0.0,0.0375892373979859,reward_population_rmse,logger12_balanced,3,78,0.04448590986414992,0.029362408995090756,0.007648990505035557,True
plus,anchor_id,0.005003062349493487,-0.011402177021612845,confounded,0.3,0.0,-0.0032337055989535776,signed_balanced_neural_bias,logger12_balanced,3,78,-0.00016942075543509045,-0.006054439432180455,0.0029500591565883873,True
plus,anchor_id,-0.00224933154297713,-0.0031324947410122732,confounded,0.3,0.0,-0.002695730330117064,signed_balanced_population_bias,logger12_balanced,3,78,-0.0026957303301170634,-0.0026957303301170634,5.311484201212962e-19,True
base,anchor_id,0.030971492165664975,0.01825390194656125,confounded,0.3,0.0,0.024024485563669307,reward_population_mae,logger1_heavy,3,78,0.027588162156517566,0.02098163937812003,0.003333914222088923,True
base,anchor_id,0.04849665756126515,0.025845019767235865,confounded,0.3,0.0,0.037453566040940835,reward_population_rmse,logger1_heavy,3,78,0.04366917339072772,0.03129443125854836,0.006187564348969215,True
minus,anchor_id,0.03130983682933566,0.018216545581549833,confounded,0.3,0.0,0.024037995841394762,reward_population_mae,logger1_heavy,3,78,0.0281107697948855,0.020562906861743026,0.0038092622921428263,True
minus,anchor_id,0.050530575400955374,0.02606891577442153,confounded,0.3,0.0,0.03829045350842784,reward_population_rmse,logger1_heavy,3,78,0.04501584000551496,0.03144115734249973,0.006788189563861323,True
plus,anchor_id,0.03050506316653735,0.018178816198122043,confounded,0.3,0.0,0.023970179063334495,reward_population_mae,logger1_heavy,3,78,0.027433010233261897,0.021345080135770043,0.0031292282915133625,True
plus,anchor_id,0.04685573728580502,0.026423423323174575,confounded,0.3,0.0,0.0365426958831183,reward_population_rmse,logger1_heavy,3,78,0.0429746882598284,0.030548832446404172,0.006224503265325568,True
base,anchor_id,0.0004148692505961278,-0.002592888509529366,confounded,0.3,0.0,-0.0011546992053404154,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0018763656037797665,-0.00380920213893672,0.002861427838305224,True
base,anchor_id,0.0,0.0,confounded,0.3,0.0,0.0,signed_heavy_population_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.001633883110110407,-0.0015025793906765126,confounded,0.3,0.0,5.3603164030560126e-05,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0027398964998094754,-0.0014971782877495742,0.0023356457603560064,True
minus,anchor_id,0.0012826131555490217,0.0008527047458508014,confounded,0.3,0.0,0.0010664527525793262,signed_heavy_population_drift,logger1_minus_logger2,3,78,0.0010664527525793262,0.0010664527525793262,0.0,True
plus,anchor_id,-0.0006559803487469475,-0.0038212663888865764,confounded,0.3,0.0,-0.0022931128558606358,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0010979594894471084,-0.0057719364971613625,0.0034357885461952006,True
plus,anchor_id,-0.0011719543880225694,-0.0016205504342516348,confounded,0.3,0.0,-0.0013977860970978545,signed_heavy_population_drift,logger1_minus_logger2,3,78,-0.0013977860970978545,-0.0013977860970978545,0.0,True
base,anchor_id,0.030465175213352385,0.017724194929781903,confounded,0.3,0.0,0.02342014129094715,reward_population_mae,logger2_heavy,3,78,0.0272951141563141,0.019792842132908824,0.0037572633760848866,True
base,anchor_id,0.048024017593619024,0.02564030841165393,confounded,0.3,0.0,0.037155623136575035,reward_population_rmse,logger2_heavy,3,78,0.04365972341969901,0.03026503722125443,0.006705701525315696,True
minus,anchor_id,0.030664316757651935,0.01751849857314089,confounded,0.3,0.0,0.023548789311047185,reward_population_mae,logger2_heavy,3,78,0.028161046679367436,0.019568184392390726,0.0043311152355497715,True
minus,anchor_id,0.04963077436208796,0.0258587908670358,confounded,0.3,0.0,0.03800225985174045,reward_population_rmse,logger2_heavy,3,78,0.045290790594522616,0.030631776538159922,0.007329850642684004,True
plus,anchor_id,0.030298732034675164,0.017924615576664603,confounded,0.3,0.0,0.02375468876732978,reward_population_mae,logger2_heavy,3,78,0.027365864439769957,0.02049298841561718,0.0034497399845048837,True
plus,anchor_id,0.04697219415161039,0.026317895405638624,confounded,0.3,0.0,0.036722671704989475,reward_population_rmse,logger2_heavy,3,78,0.04291089368829527,0.02996446872355611,0.006492005745189633,True
base,anchor_id,0.0,0.0,independent_latents,0.3,0.0,0.0,base_prediction_range_across_mixtures,all_primary,3,78,0.0,0.0,0.0,True
all,anchor_id,0.002485762499140607,0.0013597324048372599,independent_latents,0.3,0.0,0.0019048311738205433,neural_decision_regret,logger12_balanced,3,78,0.0021253883642395974,0.0017444976303937943,0.0001974578525285559,True
all,anchor_id,0.594017094017094,0.3803418803418803,independent_latents,0.3,0.0,0.4829059829059829,neural_do_ranking_disagreement,logger12_balanced,3,78,0.5128205128205128,0.44871794871794873,0.03226424972337924,True
base,anchor_id,0.03346838350036747,0.01767414316351482,independent_latents,0.3,0.0,0.02494207232209908,reward_population_mae,logger12_balanced,3,78,0.028307800364539677,0.023044676209888718,0.0029226901922403343,True
base,anchor_id,0.059137958934750434,0.02776162154428786,independent_latents,0.3,0.0,0.044512880760332864,reward_population_rmse,logger12_balanced,3,78,0.05767182456604673,0.03484516822280752,0.011807014092439653,True
base,anchor_id,0.005447668405332766,-0.014652595991412061,independent_latents,0.3,0.0,-0.004374441404749026,signed_balanced_neural_bias,logger12_balanced,3,78,-0.00023259102047004155,-0.009593355155233248,0.004772423432364663,True
base,anchor_id,0.0,0.0,independent_latents,0.3,0.0,0.0,signed_balanced_population_bias,logger12_balanced,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.03454728094508786,0.01800369261529346,independent_latents,0.3,0.0,0.025468295557669208,reward_population_mae,logger12_balanced,3,78,0.029391267032359104,0.023486431185670745,0.003397454073592943,True
minus,anchor_id,0.061041387936886404,0.027460075442248127,independent_latents,0.3,0.0,0.045269845953851855,reward_population_rmse,logger12_balanced,3,78,0.05858589979014852,0.036618740995308534,0.011703005058679081,True
minus,anchor_id,0.005166583449175594,-0.014777685642886874,independent_latents,0.3,0.0,-0.0051695652337833894,signed_balanced_neural_bias,logger12_balanced,3,78,-0.0022007800644993124,-0.010722390664794058,0.00481273413575194,True
minus,anchor_id,2.870567031939467e-16,1.712779965340519e-16,independent_latents,0.3,0.0,2.29161419185449e-16,signed_balanced_population_bias,logger12_balanced,3,78,2.29161419185449e-16,2.29161419185449e-16,0.0,True
plus,anchor_id,0.03294994413670789,0.017510978237462102,independent_latents,0.3,0.0,0.02457745073284646,reward_population_mae,logger12_balanced,3,78,0.027547078808331717,0.022273974452884964,0.0026989305376143953,True
plus,anchor_id,0.05742584630114744,0.027619169617703613,independent_latents,0.3,0.0,0.04291918638897208,reward_population_rmse,logger12_balanced,3,78,0.05486748095312988,0.03314783778481655,0.011022252270942294,True
plus,anchor_id,0.005515823362117596,-0.012966281247624946,independent_latents,0.3,0.0,-0.00327068709017362,signed_balanced_neural_bias,logger12_balanced,3,78,0.0009463372177777311,-0.0073501648925093106,0.0041499609754074365,True
plus,anchor_id,3.150495059515895e-16,1.9927079929169477e-16,independent_latents,0.3,0.0,2.562053133750361e-16,signed_balanced_population_bias,logger12_balanced,3,78,2.562053133750361e-16,2.562053133750361e-16,0.0,True
base,anchor_id,0.033766800006269755,0.017735112077309035,independent_latents,0.3,0.0,0.02494207232209908,reward_population_mae,logger1_heavy,3,78,0.028307800364539677,0.023044676209888718,0.0029226901922403343,True
base,anchor_id,0.059827438786827704,0.027854301865177025,independent_latents,0.3,0.0,0.044512880760332864,reward_population_rmse,logger1_heavy,3,78,0.05767182456604673,0.03484516822280752,0.011807014092439653,True
minus,anchor_id,0.034495099911116704,0.017789390576754268,independent_latents,0.3,0.0,0.025468295557669187,reward_population_mae,logger1_heavy,3,78,0.029391267032359086,0.023486431185670724,0.003397454073592951,True
minus,anchor_id,0.06121257637624578,0.027658055192366526,independent_latents,0.3,0.0,0.04526984595385184,reward_population_rmse,logger1_heavy,3,78,0.05858589979014854,0.036618740995308534,0.011703005058679104,True
plus,anchor_id,0.03304345332742555,0.01746058529617456,independent_latents,0.3,0.0,0.02457745073284646,reward_population_mae,logger1_heavy,3,78,0.02754707880833167,0.022273974452885,0.0026989305376143528,True
plus,anchor_id,0.057333179793212195,0.026828023255390323,independent_latents,0.3,0.0,0.04291918638897207,reward_population_rmse,logger1_heavy,3,78,0.05486748095312983,0.03314783778481659,0.011022252270942254,True
base,anchor_id,0.0,0.0,independent_latents,0.3,0.0,0.0,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.3,0.0,0.0,signed_heavy_population_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.3,0.0,0.0,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,1.4330891649061044e-16,1.6107722942745328e-17,independent_latents,0.3,0.0,7.97083197166779e-17,signed_heavy_population_drift,logger1_minus_logger2,3,78,7.97083197166779e-17,7.97083197166779e-17,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.3,0.0,0.0,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
plus,anchor_id,1.3948955950418633e-16,3.8905251290283267e-17,independent_latents,0.3,0.0,8.82484968291791e-17,signed_heavy_population_drift,logger1_minus_logger2,3,78,8.82484968291791e-17,8.82484968291791e-17,0.0,True
base,anchor_id,0.03358154568642365,0.01773751967110394,independent_latents,0.3,0.0,0.02494207232209908,reward_population_mae,logger2_heavy,3,78,0.028307800364539677,0.023044676209888718,0.0029226901922403343,True
base,anchor_id,0.0599351137718088,0.028193832839342445,independent_latents,0.3,0.0,0.044512880760332864,reward_population_rmse,logger2_heavy,3,78,0.05767182456604673,0.03484516822280752,0.011807014092439653,True
minus,anchor_id,0.03407143831407811,0.018190234101668108,independent_latents,0.3,0.0,0.025468295557669194,reward_population_mae,logger2_heavy,3,78,0.02939126703235907,0.023486431185670707,0.0033974540735929285,True
minus,anchor_id,0.06127142046456141,0.028555147369742778,independent_latents,0.3,0.0,0.04526984595385181,reward_population_rmse,logger2_heavy,3,78,0.0585858997901485,0.03661874099530851,0.011703005058679088,True
plus,anchor_id,0.03281871976070493,0.017575402329259582,independent_latents,0.3,0.0,0.02457745073284648,reward_population_mae,logger2_heavy,3,78,0.027547078808331682,0.022273974452885,0.002698930537614354,True
plus,anchor_id,0.05693859635900481,0.02669325588468019,independent_latents,0.3,0.0,0.042919186388972054,reward_population_rmse,logger2_heavy,3,78,0.05486748095312983,0.0331478377848166,0.011022252270942253,True
base,anchor_id,0.48427432214762933,0.3611622492762397,confounded,0.3,0.05,0.41891555164340827,base_leakage_over_balanced_direct_signal,all_primary,3,78,0.4583742442204556,0.35666678200928353,0.054549451661404375,True
base,anchor_id,0.014485220107174122,0.010757822062667307,confounded,0.3,0.05,0.012567466549302249,base_prediction_range_across_mixtures,all_primary,3,78,0.01375122732661367,0.010700003460278506,0.0016364835498421319,True
all,anchor_id,0.0060100015564675015,0.004475759309067951,confounded,0.3,0.05,0.005225247334797199,neural_decision_regret,logger12_balanced,3,78,0.005387430817640848,0.0049943979980788195,0.00020531670397091196,True
all,anchor_id,0.9786324786324787,0.8632478632478633,confounded,0.3,0.05,0.9273504273504273,neural_do_ranking_disagreement,logger12_balanced,3,78,0.9487179487179487,0.8974358974358975,0.026688025634181156,True
base,anchor_id,0.021524988002414477,0.014598177337293239,confounded,0.3,0.05,0.01801135226244287,base_prediction_absolute_increment,logger12_balanced,3,78,0.02135089906424936,0.013888521369939167,0.003792350285533906,True
base,anchor_id,0.021528267851653304,0.014674305219690547,confounded,0.3,0.05,0.01801135226244287,paired_increment_absolute_error,logger12_balanced,3,78,0.02135089906424936,0.013888521369939167,0.003792350285533906,True
base,anchor_id,0.010031132050468704,8.537526699703265e-05,confounded,0.3,0.05,0.00503924058160177,paired_prediction_increment,logger12_balanced,3,78,0.008047146733517042,0.0019364651448538252,0.0030564452400477257,True
base,anchor_id,0.035572995003864426,0.021786296621206014,confounded,0.3,0.05,0.028328817683362973,reward_population_mae,logger12_balanced,3,78,0.02955580779366839,0.02615290570805917,0.0018895171818390285,True
base,anchor_id,0.05271251505301829,0.031564168545970384,confounded,0.3,0.05,0.04196820727698885,reward_population_rmse,logger12_balanced,3,78,0.048744014883266754,0.036871131112788724,0.006111869329246623,True
base,anchor_id,0.01135803995115095,-0.007994418560158112,confounded,0.3,0.05,0.001996115795636184,signed_balanced_neural_bias,logger12_balanced,3,78,0.003931194284829558,-0.0007294052961650049,0.0024287644481515154,True
base,anchor_id,1.3296581309880337e-17,-1.8978171361113784e-17,confounded,0.3,0.05,-2.8467257041670683e-18,signed_balanced_population_bias,logger12_balanced,3,78,-2.846725704167068e-18,-2.846725704167068e-18,4.7175456440955104e-34,True
minus,anchor_id,0.02444748372481347,0.01635006811976728,confounded,0.3,0.05,0.020318356592788214,paired_increment_absolute_error,logger12_balanced,3,78,0.022691749014838704,0.018297389933721597,0.0022182765545035563,True
minus,anchor_id,-0.013088708784678695,-0.024198686091802316,confounded,0.3,0.05,-0.018610297702736034,paired_prediction_increment,logger12_balanced,3,78,-0.01490750184994736,-0.023205669641991333,0.004220475829669925,True
minus,anchor_id,0.0363345490899376,0.022299878123929733,confounded,0.3,0.05,0.029107669920861386,reward_population_mae,logger12_balanced,3,78,0.030898238079332216,0.026821869860798122,0.0020828191089326134,True
minus,anchor_id,0.05415321612738697,0.03249723812536382,confounded,0.3,0.05,0.04351356096660578,reward_population_rmse,logger12_balanced,3,78,0.049964985475505944,0.03907320634042053,0.0057176056821665044,True
minus,anchor_id,-0.011809830601805293,-0.030268134472114763,confounded,0.3,0.05,-0.020983287770748885,signed_balanced_neural_bias,logger12_balanced,3,78,-0.017160112407947042,-0.025255064553435302,0.004066078575836686,True
minus,anchor_id,-0.027523975514907376,-0.028358100771877896,confounded,0.3,0.05,-0.02794326969145437,signed_balanced_population_bias,logger12_balanced,3,78,-0.027943269691454366,-0.027943269691454366,4.2491873609703695e-18,True
plus,anchor_id,0.020903187193153493,0.013967469662506019,confounded,0.3,0.05,0.01727526891896354,paired_increment_absolute_error,logger12_balanced,3,78,0.01998272138957848,0.013681953779945646,0.0032424500949285355,True
plus,anchor_id,0.03356254330321634,0.02364563903128256,confounded,0.3,0.05,0.028678710646459004,paired_prediction_increment,logger12_balanced,3,78,0.03331169755972409,0.025261853117164508,0.004160435902194548,True
plus,anchor_id,0.03447768058401251,0.021263441627198214,confounded,0.3,0.05,0.027443342008159077,reward_population_mae,logger12_balanced,3,78,0.02895422998158406,0.025027441275538447,0.00211404906665196,True
plus,anchor_id,0.05149906444959745,0.03051247743990231,confounded,0.3,0.05,0.04089124892637874,reward_population_rmse,logger12_balanced,3,78,0.04810304421119093,0.03459049843911992,0.006802185331049157,True
plus,anchor_id,0.03424733773036597,0.016504090869174586,confounded,0.3,0.05,0.025445005047505423,signed_balanced_neural_bias,logger12_balanced,3,78,0.02725725812754363,0.023985324653243215,0.0016642168696201758,True
plus,anchor_id,0.027736627907832895,0.026852566612771443,confounded,0.3,0.05,0.02730426966988284,signed_balanced_population_bias,logger12_balanced,3,78,0.02730426966988284,0.02730426966988284,0.0,True
base,anchor_id,0.027248838028019234,0.018098249778036254,confounded,0.3,0.05,0.02242388920007553,base_prediction_absolute_increment,logger1_heavy,3,78,0.024412711213829923,0.019104440068431792,0.0028935034185937083,True
base,anchor_id,0.027039425462484834,0.018122255746682834,confounded,0.3,0.05,0.02242388920007553,paired_increment_absolute_error,logger1_heavy,3,78,0.024412711213829923,0.019104440068431792,0.0028935034185937083,True
base,anchor_id,0.01541165489654582,0.0024362544847588777,confounded,0.3,0.05,0.008817243139859932,paired_prediction_increment,logger1_heavy,3,78,0.009691886859104234,0.007555450416794362,0.0011195996746057335,True
base,anchor_id,0.03882832660799568,0.024349716610686706,confounded,0.3,0.05,0.031040907526095132,reward_population_mae,logger1_heavy,3,78,0.03305174982265529,0.0289263071760491,0.0020646775917456586,True
base,anchor_id,0.0550063402715533,0.03360314965493709,confounded,0.3,0.05,0.044595570029307495,reward_population_rmse,logger1_heavy,3,78,0.05193253271860988,0.040228447534321574,0.0063922895417137145,True
minus,anchor_id,0.0319297553872462,0.02173160473275047,confounded,0.3,0.05,0.026635526106067602,paired_increment_absolute_error,logger1_heavy,3,78,0.029614941491902903,0.024150851986415096,0.002765437618414781,True
minus,anchor_id,-0.012931218499959813,-0.026384762041747847,confounded,0.3,0.05,-0.01981424029286143,paired_prediction_increment,logger1_heavy,3,78,-0.017496464263242646,-0.023220628536022532,0.0030133571924097474,True
minus,anchor_id,0.04094274644267202,0.02621682222660122,confounded,0.3,0.05,0.03339607176507078,reward_population_mae,logger1_heavy,3,78,0.038260081757159635,0.02981051495527227,0.004367450822776429,True
minus,anchor_id,0.057824536875054434,0.035957109453473406,confounded,0.3,0.05,0.04716981986884713,reward_population_rmse,logger1_heavy,3,78,0.05590326601202739,0.04218624496227539,0.007588499017473273,True
plus,anchor_id,0.025026449659618328,0.01648213796132083,confounded,0.3,0.05,0.020503666073644,paired_increment_absolute_error,logger1_heavy,3,78,0.023113130461742997,0.018091614113144517,0.0025165721447513683,True
plus,anchor_id,0.04378173405742617,0.0314096591256209,confounded,0.3,0.05,0.03755352293599379,paired_prediction_increment,logger1_heavy,3,78,0.04050705641005289,0.03461393516682026,0.0029465853727447793,True
plus,anchor_id,0.037342925055283034,0.023277341596207868,confounded,0.3,0.05,0.030013447428323913,reward_population_mae,logger1_heavy,3,78,0.03144003136389037,0.02768546110278085,0.0020331242369549495,True
plus,anchor_id,0.05389090240222663,0.03298123563121641,confounded,0.3,0.05,0.043499424004823074,reward_population_rmse,logger1_heavy,3,78,0.05070415563463332,0.038042522239075,0.006509256638523336,True
base,anchor_id,0.014483295885290676,0.009817157922677231,confounded,0.3,0.05,0.012063420534865693,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.013259562923916338,0.011346790103448004,0.0010426522688870617,True
base,anchor_id,0.007097026510742073,-1.822004903045656e-05,confounded,0.3,0.05,0.0034896161443421056,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,0.005720564823961876,0.0012161559665057765,0.0022525053183938774,True
base,anchor_id,0.005241474663987937,-0.0007137481930396625,confounded,0.3,0.05,0.0023349169390016905,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0030925215702855427,0.0019113626850251568,0.0006576293173146714,True
base,anchor_id,0.0,0.0,confounded,0.3,0.05,0.0,signed_heavy_population_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.016925221574993248,0.011697217844887706,confounded,0.3,0.05,0.01407691480590135,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.015909189149889865,0.01293430493168982,0.0016028761145448816,True
minus,anchor_id,-0.0037470914439721244,-0.011250024787454247,confounded,0.3,0.05,-0.007454122668430656,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,-0.0038945000879331594,-0.009285334577375584,0.003083152073818789,True
minus,anchor_id,-0.004485316670750159,-0.01044490523487242,confounded,0.3,0.05,-0.007400519504400097,signed_heavy_neural_drift,logger1_minus_logger2,3,78,-0.00497640880790138,-0.010679711627732801,0.0029462330098893393,True
minus,anchor_id,-0.014271889186600996,-0.014715073405873342,confounded,0.3,0.05,-0.014489102802976236,signed_heavy_population_drift,logger1_minus_logger2,3,78,-0.014489102802976236,-0.014489102802976236,0.0,True
plus,anchor_id,0.01429504434136007,0.009761004046558735,confounded,0.3,0.05,0.011906701424421991,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.01329843855721626,0.010808331610905535,0.0012707109974464763,True
plus,anchor_id,0.017678652995551384,0.010968140205058203,confounded,0.3,0.05,0.014348358973981304,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,0.019906926663355893,0.011328752161483484,0.004819855931132861,True
plus,anchor_id,0.014947171278412635,0.009237086409339216,confounded,0.3,0.05,0.01205524611812067,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.014134990166194532,0.00912339060161583,0.002612202713208731,True
plus,anchor_id,0.014378629223803069,0.013932033138826244,confounded,0.3,0.05,0.01415776945845765,signed_heavy_population_drift,logger1_minus_logger2,3,78,0.01415776945845765,0.01415776945845765,0.0,True
base,anchor_id,0.0187216927314826,0.012604964086160372,confounded,0.3,0.05,0.015579356928798813,base_prediction_absolute_increment,logger2_heavy,3,78,0.01560983768226593,0.01555949684706762,2.6798300752239044e-05,True
base,anchor_id,0.01895098128004243,0.012431170134381858,confounded,0.3,0.05,0.015579356928798813,paired_increment_absolute_error,logger2_heavy,3,78,0.01560983768226593,0.01555949684706762,2.6798300752239044e-05,True
base,anchor_id,0.009746911522799067,0.0007208218087733126,confounded,0.3,0.05,0.005327626995517824,paired_prediction_increment,logger2_heavy,3,78,0.006339294450288586,0.0034838273197193184,0.0015992986457803297,True
base,anchor_id,0.033855744916233284,0.02035752755268289,confounded,0.3,0.05,0.02689720872546213,reward_population_mae,logger2_heavy,3,78,0.030418606017713977,0.02196241148888637,0.004401713419715626,True
base,anchor_id,0.05177409726648218,0.02894100139707612,confounded,0.3,0.05,0.04067533333082429,reward_population_rmse,logger2_heavy,3,78,0.04822705916036041,0.03268645988767085,0.007779516692291901,True
minus,anchor_id,0.02101539451410009,0.013935207165700583,confounded,0.3,0.05,0.017337244904604143,paired_increment_absolute_error,logger2_heavy,3,78,0.018942854315495118,0.01644865405513305,0.0013931422927192423,True
minus,anchor_id,-0.007706612709191515,-0.017076226409022618,confounded,0.3,0.05,-0.01236011762443077,paired_prediction_increment,logger2_heavy,3,78,-0.009440293501943522,-0.014038095196039305,0.0025380272351778524,True
minus,anchor_id,0.03460776942121625,0.021030863543092124,confounded,0.3,0.05,0.027416711311922498,reward_population_mae,logger2_heavy,3,78,0.031865898229797726,0.022119924759430927,0.004927962923635352,True
minus,anchor_id,0.05304822763754863,0.03056124330348388,confounded,0.3,0.05,0.04175663136141402,reward_population_rmse,logger2_heavy,3,78,0.04933672681347579,0.03412108902310415,0.0076079704330289264,True
plus,anchor_id,0.017926539228354313,0.011881681471208003,confounded,0.3,0.05,0.014753555453387098,paired_increment_absolute_error,logger2_heavy,3,78,0.015073287579977128,0.014402864633591772,0.00033628196840410605,True
plus,anchor_id,0.027464211741583325,0.018971357854407747,confounded,0.3,0.05,0.023205163962012484,paired_prediction_increment,logger2_heavy,3,78,0.026210825069624733,0.020600129746696998,0.0028267210565961955,True
plus,anchor_id,0.03318841141593782,0.01999100158372422,confounded,0.3,0.05,0.02593866470104164,reward_population_mae,logger2_heavy,3,78,0.028691111834609116,0.02111332273636185,0.004192659256369147,True
plus,anchor_id,0.05003138810685936,0.02876161243465682,confounded,0.3,0.05,0.03964068806020984,reward_population_rmse,logger2_heavy,3,78,0.04717273764062714,0.030864775052153282,0.008224828759112835,True
base,anchor_id,0.0,0.0,independent_latents,0.3,0.05,0.0,base_leakage_over_balanced_direct_signal,all_primary,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.3,0.05,0.0,base_prediction_range_across_mixtures,all_primary,3,78,0.0,0.0,0.0,True
all,anchor_id,0.0025045829780481446,0.001360751504863212,independent_latents,0.3,0.05,0.0019048311738205433,neural_decision_regret,logger12_balanced,3,78,0.0021253883642395974,0.0017444976303937943,0.0001974578525285559,True
all,anchor_id,0.5898504273504273,0.37606837606837606,independent_latents,0.3,0.05,0.4829059829059829,neural_do_ranking_disagreement,logger12_balanced,3,78,0.5128205128205128,0.44871794871794873,0.03226424972337924,True
base,anchor_id,0.0,0.0,independent_latents,0.3,0.05,0.0,base_prediction_absolute_increment,logger12_balanced,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.3,0.05,0.0,paired_increment_absolute_error,logger12_balanced,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.3,0.05,0.0,paired_prediction_increment,logger12_balanced,3,78,0.0,0.0,0.0,True
base,anchor_id,0.03413851278624103,0.017417510329510177,independent_latents,0.3,0.05,0.024942072322099083,reward_population_mae,logger12_balanced,3,78,0.02830780036453967,0.023044676209888728,0.002922690192240324,True
base,anchor_id,0.059547803929409095,0.027572599655800976,independent_latents,0.3,0.05,0.044512880760332885,reward_population_rmse,logger12_balanced,3,78,0.057671824566046734,0.034845168222807525,0.011807014092439649,True
base,anchor_id,0.005137099911028729,-0.014392907373255118,independent_latents,0.3,0.05,-0.004374441404749026,signed_balanced_neural_bias,logger12_balanced,3,78,-0.00023259102047004155,-0.009593355155233248,0.004772423432364663,True
base,anchor_id,1.423362852083534e-17,-1.9452625645141633e-17,independent_latents,0.3,0.05,-2.8467257041670683e-18,signed_balanced_population_bias,logger12_balanced,3,78,-2.846725704167068e-18,-2.846725704167068e-18,4.7175456440955104e-34,True
minus,anchor_id,0.0,0.0,independent_latents,0.3,0.05,0.0,paired_increment_absolute_error,logger12_balanced,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.3,0.05,0.0,paired_prediction_increment,logger12_balanced,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.034272502924001,0.018027884115823335,independent_latents,0.3,0.05,0.02546829555766923,reward_population_mae,logger12_balanced,3,78,0.029391267032359128,0.023486431185670745,0.00339745407359295,True
minus,anchor_id,0.05977409456986226,0.027929157274652297,independent_latents,0.3,0.05,0.04526984595385186,reward_population_rmse,logger12_balanced,3,78,0.058585899790148534,0.03661874099530856,0.01170300505867908,True
minus,anchor_id,0.004382494186524003,-0.015707382475433487,independent_latents,0.3,0.05,-0.0051695652337833894,signed_balanced_neural_bias,logger12_balanced,3,78,-0.0022007800644993124,-0.010722390664794058,0.00481273413575194,True
