action,bootstrap_repetitions,bootstrap_unit,ci_high,ci_low,component,condition,family,kappa,lambda_reward,max,max_abs,mean,median,mixture,n_anchors,p10,p25,p75,p90,std
minus,2000,anchor_id,0.001120802942912538,0.0009011179704115618,total_bias,confounded,heavy_drift,0.3,0.0,0.003526825661599897,0.004949233664676811,0.001012526063611482,0.001103670121443967,logger1_minus_logger2,512,-0.00026091618138859293,0.0006004112275436735,0.001519077937059854,0.00267409433131558,0.001266550201751085
minus,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,-0.0012226829286006383,-0.0014371544294734188,physical_bias,confounded,heavy_drift,0.3,0.0,0.004883416139727537,0.004883416139727537,-0.0013322112291163106,-0.001243379976796577,logger1_minus_logger2,512,-0.0030193754368163625,-0.001837214157926037,-0.0008666213603095718,-0.0003233481591431442,0.001242474152133528
plus,2000,anchor_id,0.0,0.0,direct_bias,confounded,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,-0.0012275192566413142,-0.0014364290279105273,total_bias,confounded,heavy_drift,0.3,0.0,0.004883416139727537,0.004883416139727537,-0.0013322112291163106,-0.001243379976796577,logger1_minus_logger2,512,-0.0030193754368163625,-0.001837214157926037,-0.0008666213603095718,-0.0003233481591431442,0.001242474152133528
plus,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,physical_bias,independent_latents,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,total_bias,independent_latents,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.2858637765678083e-16,6.43907670239141e-17,physical_bias,independent_latents,heavy_drift,0.3,0.0,1.3322676295501878e-15,1.3322676295501878e-15,9.75781955236954e-17,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,3.791760004162274e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.3140530330524314e-16,6.591949208711867e-17,total_bias,independent_latents,heavy_drift,0.3,0.0,1.3322676295501878e-15,1.3322676295501878e-15,9.75781955236954e-17,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,3.791760004162274e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3792677937274336e-16,6.894983715921566e-17,physical_bias,independent_latents,heavy_drift,0.3,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.0278236595162582e-16,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,4.046769157332369e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3812735677465326e-16,6.743195411773595e-17,total_bias,independent_latents,heavy_drift,0.3,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.0278236595162582e-16,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,4.046769157332369e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.0,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,physical_bias,confounded,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,total_bias,confounded,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,0.0011248443825592007,0.0009047306697782316,physical_bias,confounded,heavy_drift,0.3,0.05,0.003526825661599897,0.004949233664676811,0.001012526063611482,0.001103670121443967,logger1_minus_logger2,512,-0.00026091618138859293,0.0006004112275436735,0.001519077937059854,0.00267409433131558,0.001266550201751085
minus,2000,anchor_id,-0.01555555555555557,-0.01555555555555557,direct_bias,confounded,heavy_drift,0.3,0.05,-0.015555555555555566,0.015555555555555566,-0.01555555555555557,-0.015555555555555566,logger1_minus_logger2,512,-0.015555555555555566,-0.015555555555555566,-0.015555555555555566,-0.015555555555555566,5.209260082377107e-18
minus,2000,anchor_id,-0.014433607170488418,-0.014646000006092732,total_bias,confounded,heavy_drift,0.3,0.05,-0.01202872989395587,0.020504789220232134,-0.014543029491944224,-0.0144518854341118,logger1_minus_logger2,512,-0.01581647173694436,-0.014955144328011927,-0.014036477618495913,-0.012881461224240187,0.0012665502017510165
minus,2000,anchor_id,-1.2814727577692423e-16,-1.5222198501696482e-16,decomposition_residual,confounded,heavy_drift,0.3,0.05,2.42861286636753e-16,2.42861286636753e-16,-1.4029576111962427e-16,-2.0122792321330962e-16,logger1_minus_logger2,512,-2.0122792321330962e-16,-2.0122792321330962e-16,-2.0122792321330962e-16,2.0816681711721685e-17,1.381107313652265e-16
plus,2000,anchor_id,-0.0012214356878180743,-0.0014373981038047887,physical_bias,confounded,heavy_drift,0.3,0.05,0.004883416139727537,0.004883416139727537,-0.0013322112291163106,-0.001243379976796577,logger1_minus_logger2,512,-0.0030193754368163625,-0.001837214157926037,-0.0008666213603095718,-0.0003233481591431442,0.001242474152133528
plus,2000,anchor_id,0.01555555555555557,0.01555555555555557,direct_bias,confounded,heavy_drift,0.3,0.05,0.015555555555555566,0.015555555555555566,0.01555555555555557,0.015555555555555566,logger1_minus_logger2,512,0.015555555555555566,0.015555555555555566,0.015555555555555566,0.015555555555555566,5.209260082377107e-18
plus,2000,anchor_id,0.014333643740558084,0.014115696528650362,total_bias,confounded,heavy_drift,0.3,0.05,0.02043897169528286,0.02043897169528286,0.014223344326439397,0.01431217557875919,logger1_minus_logger2,512,0.012536180118739405,0.013718341397629674,0.014688934195245862,0.015232207396412623,0.0012424741521334724
plus,2000,anchor_id,1.5352302762394743e-16,1.2945373939476923e-16,decomposition_residual,confounded,heavy_drift,0.3,0.05,2.0122792321330962e-16,2.42861286636753e-16,1.4137996329210978e-16,2.0122792321330962e-16,logger1_minus_logger2,512,-2.0816681711721685e-17,2.0122792321330962e-16,2.0122792321330962e-16,2.0122792321330962e-16,1.3901937502290478e-16
base,2000,anchor_id,0.0,0.0,physical_bias,independent_latents,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,total_bias,independent_latents,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.3075478200175183e-16,6.634775194525045e-17,physical_bias,independent_latents,heavy_drift,0.3,0.05,1.3322676295501878e-15,1.3322676295501878e-15,9.75781955236954e-17,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,3.791760004162274e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.2924231997113453e-16,6.613091151075335e-17,total_bias,independent_latents,heavy_drift,0.3,0.05,1.3322676295501878e-15,1.3322676295501878e-15,9.75781955236954e-17,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,3.791760004162274e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3748225648202436e-16,6.764879455223305e-17,physical_bias,independent_latents,heavy_drift,0.3,0.05,1.7763568394002505e-15,1.7763568394002505e-15,1.0278236595162582e-16,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,4.046769157332369e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3856645865450986e-16,6.871673369213127e-17,total_bias,independent_latents,heavy_drift,0.3,0.05,1.7763568394002505e-15,1.7763568394002505e-15,1.0278236595162582e-16,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,4.046769157332369e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.05,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,physical_bias,confounded,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,total_bias,confounded,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,0.0011180279171673774,0.0008982139235757121,physical_bias,confounded,heavy_drift,0.3,0.1,0.003526825661599897,0.004949233664676811,0.001012526063611482,0.001103670121443967,logger1_minus_logger2,512,-0.00026091618138859293,0.0006004112275436735,0.001519077937059854,0.00267409433131558,0.001266550201751085
minus,2000,anchor_id,-0.03111111111111114,-0.03111111111111114,direct_bias,confounded,heavy_drift,0.3,0.1,-0.03111111111111113,0.03111111111111113,-0.03111111111111114,-0.03111111111111113,logger1_minus_logger2,512,-0.03111111111111113,-0.03111111111111113,-0.03111111111111113,-0.03111111111111113,1.0418520164754215e-17
minus,2000,anchor_id,-0.029991010715957087,-0.030208070398120578,total_bias,confounded,heavy_drift,0.3,0.1,-0.027584285449511192,0.036060344775788344,-0.030098585047499647,-0.030007440989667122,logger1_minus_logger2,512,-0.03137202729249968,-0.030510699883567416,-0.029592033174051235,-0.02843701677979551,0.0012665502017511342
minus,2000,anchor_id,1.1058862159352145e-17,-1.0191500421363742e-17,decomposition_residual,confounded,heavy_drift,0.3,0.1,4.163336342344337e-17,4.0245584642661925e-16,4.336808689942018e-19,4.163336342344337e-17,logger1_minus_logger2,512,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,1.274576951863261e-16
plus,2000,anchor_id,-0.0012220025560252424,-0.0014390102911490791,physical_bias,confounded,heavy_drift,0.3,0.1,0.004883416139727537,0.004883416139727537,-0.0013322112291163106,-0.001243379976796577,logger1_minus_logger2,512,-0.0030193754368163625,-0.001837214157926037,-0.0008666213603095718,-0.0003233481591431442,0.001242474152133528
plus,2000,anchor_id,0.03111111111111114,0.03111111111111114,direct_bias,confounded,heavy_drift,0.3,0.1,0.03111111111111113,0.03111111111111113,0.03111111111111114,0.03111111111111113,logger1_minus_logger2,512,0.03111111111111113,0.03111111111111113,0.03111111111111113,0.03111111111111113,1.0418520164754215e-17
plus,2000,anchor_id,0.029891685449770933,0.029669395577050874,total_bias,confounded,heavy_drift,0.3,0.1,0.03599452725083907,0.03599452725083907,0.029778899881994822,0.029867731134314512,logger1_minus_logger2,512,0.028091735674294727,0.029273896953185052,0.03024448975080185,0.030787762951967945,0.001242474152133569
plus,2000,anchor_id,1.2576745200831851e-17,-9.112719259740664e-18,decomposition_residual,confounded,heavy_drift,0.3,0.1,4.0245584642661925e-16,4.0245584642661925e-16,1.3010426069826053e-18,-4.163336342344337e-17,logger1_minus_logger2,512,-4.163336342344337e-17,-4.163336342344337e-17,-4.163336342344337e-17,6.938893903907228e-17,1.3318961341932e-16
base,2000,anchor_id,0.0,0.0,physical_bias,independent_latents,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,total_bias,independent_latents,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.3227808605409394e-16,6.591407107625625e-17,physical_bias,independent_latents,heavy_drift,0.3,0.1,1.3322676295501878e-15,1.3322676295501878e-15,9.75781955236954e-17,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,3.791760004162274e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.2945373939476923e-16,6.482444789290831e-17,total_bias,independent_latents,heavy_drift,0.3,0.1,1.3322676295501878e-15,1.3322676295501878e-15,9.75781955236954e-17,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,3.791760004162274e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3878872009986936e-16,6.808789643208968e-17,physical_bias,independent_latents,heavy_drift,0.3,0.1,1.7763568394002505e-15,1.7763568394002505e-15,1.0278236595162582e-16,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,4.046769157332369e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3878329908900697e-16,6.808789643208968e-17,total_bias,independent_latents,heavy_drift,0.3,0.1,1.7763568394002505e-15,1.7763568394002505e-15,1.0278236595162582e-16,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,4.046769157332369e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.1,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,physical_bias,confounded,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,total_bias,confounded,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,0.0011199231423434377,0.0008982557361087626,physical_bias,confounded,heavy_drift,0.3,0.2,0.003526825661599897,0.004949233664676811,0.001012526063611482,0.001103670121443967,logger1_minus_logger2,512,-0.00026091618138859293,0.0006004112275436735,0.001519077937059854,0.00267409433131558,0.001266550201751085
minus,2000,anchor_id,-0.06222222222222228,-0.06222222222222228,direct_bias,confounded,heavy_drift,0.3,0.2,-0.06222222222222226,0.06222222222222226,-0.06222222222222228,-0.06222222222222226,logger1_minus_logger2,512,-0.06222222222222226,-0.06222222222222226,-0.06222222222222226,-0.06222222222222226,2.083704032950843e-17
minus,2000,anchor_id,-0.061103451751298755,-0.06132139637942558,total_bias,confounded,heavy_drift,0.3,0.2,-0.05869539656062228,0.06717145588689899,-0.0612096961586107,-0.06111855210077821,logger1_minus_logger2,512,-0.06248313840361077,-0.06162181099467859,-0.060703144285162325,-0.0595481278909066,0.0012665502017510958
minus,2000,anchor_id,7.697835424647081e-17,7.003946034256359e-17,decomposition_residual,confounded,heavy_drift,0.3,0.2,8.326672684688674e-17,3.608224830031759e-16,7.35089072945172e-17,8.326672684688674e-17,logger1_minus_logger2,512,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,4.254616643375954e-17
plus,2000,anchor_id,-0.0012156135269984247,-0.001443424438017551,physical_bias,confounded,heavy_drift,0.3,0.2,0.004883416139727537,0.004883416139727537,-0.0013322112291163106,-0.001243379976796577,logger1_minus_logger2,512,-0.0030193754368163625,-0.001837214157926037,-0.0008666213603095718,-0.0003233481591431442,0.001242474152133528
plus,2000,anchor_id,0.06222222222222228,0.06222222222222228,direct_bias,confounded,heavy_drift,0.3,0.2,0.06222222222222226,0.06222222222222226,0.06222222222222228,0.06222222222222226,logger1_minus_logger2,512,0.06222222222222226,0.06222222222222226,0.06222222222222226,0.06222222222222226,2.083704032950843e-17
plus,2000,anchor_id,0.06099455835246193,0.060775182856177806,total_bias,confounded,heavy_drift,0.3,0.2,0.06710563836194972,0.06710563836194972,0.06089001099310587,0.06097884224542538,logger1_minus_logger2,512,0.05920284678540581,0.06038500806429614,0.06135560086191261,0.061898874063079035,0.001242474152133531
plus,2000,anchor_id,-7.762887554996212e-17,-8.651933336434325e-17,decomposition_residual,confounded,heavy_drift,0.3,0.2,3.608224830031759e-16,5.273559366969494e-16,-8.196568423990414e-17,-8.326672684688674e-17,logger1_minus_logger2,512,-8.326672684688674e-17,-8.326672684688674e-17,-8.326672684688674e-17,-8.326672684688674e-17,5.3334883844341186e-17
base,2000,anchor_id,0.0,0.0,physical_bias,independent_latents,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,total_bias,independent_latents,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.3032652214362003e-16,6.440160904563896e-17,physical_bias,independent_latents,heavy_drift,0.3,0.2,1.3322676295501878e-15,1.3322676295501878e-15,9.75781955236954e-17,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,3.791760004162274e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.3118846287074604e-16,6.374566673128524e-17,total_bias,independent_latents,heavy_drift,0.3,0.2,1.3322676295501878e-15,1.3322676295501878e-15,9.75781955236954e-17,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,3.791760004162274e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3793762139446815e-16,6.764879455223305e-17,physical_bias,independent_latents,heavy_drift,0.3,0.2,1.7763568394002505e-15,1.7763568394002505e-15,1.0278236595162582e-16,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,4.046769157332369e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3834419720915037e-16,6.830473686658678e-17,total_bias,independent_latents,heavy_drift,0.3,0.2,1.7763568394002505e-15,1.7763568394002505e-15,1.0278236595162582e-16,0.0,logger1_minus_logger2,512,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,4.046769157332369e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,heavy_drift,0.3,0.2,0.0,0.0,0.0,0.0,logger1_minus_logger2,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.447762908503904e-17,5.637851296924623e-18,physical_bias,confounded,observational_do,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger12_balanced,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.0,0.0,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.3393426912553537e-17,5.854691731421724e-18,total_bias,confounded,observational_do,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger12_balanced,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.0,0.0,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,6.678685382510707e-17,1.973247953923618e-17,physical_bias,confounded,observational_do,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,4.336808689942018e-17,0.0,logger12_balanced,512,-9.992007221626393e-17,0.0,0.0,4.440892098500626e-16,2.582016293704281e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.0,0.0,-0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,-0.0,0.0,-0.0,0.0
minus,2000,anchor_id,6.570265165262157e-17,2.233456475320139e-17,total_bias,confounded,observational_do,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,4.336808689942018e-17,0.0,logger12_balanced,512,-9.992007221626393e-17,0.0,0.0,4.440892098500626e-16,2.582016293704281e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.0,0.0,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,4.421430669504511e-16,3.9463874876299877e-16,physical_bias,confounded,observational_do,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,4.19152559882896e-16,4.440892098500626e-16,logger12_balanced,512,0.0,2.220446049250313e-16,4.440892098500626e-16,8.881784197001252e-16,2.8055604092706573e-16
